Z  N   AME2020   Prediction   Difference
048 101  56.840     57.099     -0.259
048 102  63.170     63.423     -0.253
048 103  71.280     72.259     -0.979
048 104  77.960     78.894     -0.934
048 105  85.910     87.013     -1.103
048 106  92.890     93.146     -0.256
048 107 100.810    101.712     -0.902
048 108 108.210    107.999      0.211
048 109 116.500    116.692     -0.192
048 110 123.910    123.078      0.832
048 111 132.500    131.881      0.619
048 112 139.640    138.467      1.173
048 113 148.320    147.090      1.230
048 114 155.910    153.673      2.237
048 115 164.450    162.806      1.644
049 039  38.690     38.622      0.068
049 040  27.470     29.941     -2.471
049 041  18.090     23.808     -5.718
049 042   6.520     15.147     -8.627
049 043  -2.150      6.575     -8.725
049 044 -12.640     -2.896     -9.744
049 045 -20.510    -11.796     -8.714
049 046 -30.770    -19.556    -11.214
049 047 -37.940    -24.993    -12.947
049 048 -47.420    -31.478    -15.942
049 049 -54.040    -38.551    -15.489
049 050 -61.150    -47.379    -13.771
049 051 -64.110    -49.490    -14.620
049 052 -68.810    -56.268    -12.542
049 053 -70.500    -59.792    -10.708
049 054 -74.490    -67.423     -7.067
049 055 -75.830    -71.881     -3.949
049 056 -79.680    -76.851     -2.829
049 057 -80.260    -79.006     -1.254
049 058 -83.410    -84.275      0.865
049 059 -83.620    -85.395      1.775
049 060 -86.500    -86.615      0.115
049 061 -86.340    -85.165     -1.175
049 062 -88.330    -86.306     -2.024
049 063 -87.810    -84.874     -2.936
049 064 -89.400    -88.437     -0.963
049 065 -88.850    -87.619     -1.231
049 066 -89.850    -89.335     -0.515
049 067 -88.160    -88.958      0.798
049 068 -89.080    -89.906      0.826
049 069 -87.480    -88.685      1.205
049 070 -87.950    -88.952      1.002
049 071 -86.230    -87.693      1.463
049 072 -86.410    -87.480      1.070
049 073 -84.420    -85.771      1.351
049 074 -84.150    -85.131      0.981
049 075 -81.920    -82.116      0.196
049 076 -81.290    -81.151     -0.139
049 077 -78.900    -77.930     -0.970
049 078 -77.880    -76.929     -0.951
049 079 -74.810    -73.653     -1.157
049 080 -72.860    -72.483     -0.377
049 081 -71.390    -69.188     -2.202
049 082 -68.750    -67.473     -1.277
049 083 -62.570    -62.990      0.420
049 084 -58.460    -60.411      1.951
049 085 -53.350    -53.470      0.120
049 086 -48.880    -47.063     -1.817
049 087 -42.330    -41.358     -0.972
049 088 -37.410    -37.779      0.369
049 089 -30.620    -30.263     -0.357
049 090 -25.530    -24.355     -1.175
049 091 -18.620    -17.104     -1.516
049 092 -13.160    -11.286     -1.874
049 093  -6.050     -4.213     -1.837
049 094  -0.600      0.703     -1.303
049 095   6.320      7.645     -1.325
049 096  12.550     11.706      0.844
049 097  19.470     18.832      0.638
049 098  25.060     24.585      0.475
049 099  32.120     32.260     -0.140
049 100  38.100     38.243     -0.143
049 101  45.940     45.929      0.011
049 102  51.700     52.044     -0.344
049 103  60.040     60.093     -0.053
049 104  66.100     66.687     -0.587
049 105  73.970     74.883     -0.913
049 106  80.280     80.785     -0.505
049 107  89.220     89.037      0.183
049 108  96.120     95.137      0.983
049 109 103.380    103.534     -0.154
049 110 110.430    109.800      0.630
049 111 119.260    118.436      0.824
049 112 126.000    124.957      1.043
049 113 134.560    133.592      0.968
049 114 141.040    140.151      0.889
049 115 149.600    148.967      0.633
049 116 156.610    155.287      1.323
050 040  38.510     38.167      0.343
050 041  27.980     29.798     -1.818
050 042  14.360     16.893     -2.533
050 043   7.190      7.108      0.082
050 044  -5.150     -5.834      0.684
050 045 -12.450    -15.858      3.408
050 046 -23.940    -25.128      1.188
050 047 -30.240    -33.752      3.512
050 048 -39.840    -41.842      2.002
050 049 -47.880    -48.194      0.314
050 050 -56.870    -54.774     -2.096
050 051 -59.650    -58.318     -1.332
050 052 -64.910    -64.365     -0.545
050 053 -66.950    -67.671      0.721
050 054 -71.900    -72.096      0.196
050 055 -72.990    -73.801      0.811
050 056 -77.270    -76.648     -0.622
050 057 -78.200    -79.067      0.867
050 058 -81.730    -83.416      1.686
050 059 -82.400    -86.059      3.659
050 060 -85.330    -88.846      3.516
050 061 -85.490    -87.518      2.028
050 062 -88.130    -88.846      0.716
050 063 -87.920    -87.287     -0.633
050 064 -90.060    -89.002     -1.058
050 065 -89.610    -87.139     -2.471
050 066 -91.280    -90.583     -0.697
050 067 -90.280    -90.072     -0.208
050 068 -91.710    -92.080      0.370
050 069 -90.090    -90.328      0.238
050 070 -91.420    -91.247     -0.173
050 071 -89.550    -89.284     -0.266
050 072 -90.260    -90.017     -0.243
050 073 -88.440    -87.956     -0.484
050 074 -88.640    -88.618     -0.022
050 075 -86.380    -86.510      0.130
050 076 -86.230    -86.846      0.616
050 077 -83.710    -84.221      0.511
050 078 -83.910    -83.572     -0.338
050 079 -80.890    -80.043     -0.847
050 080 -80.140    -79.160     -0.980
050 081 -78.270    -75.702     -2.568
050 082 -76.750    -74.519     -2.231
050 083 -71.660    -70.159     -1.501
050 084 -66.990    -67.331      0.341
050 085 -61.190    -63.597      2.407
050 086 -57.280    -58.447      1.167
050 087 -50.730    -49.840     -0.890
050 088 -46.400    -46.040     -0.360
050 089 -39.570    -39.703      0.133
050 090 -35.080    -35.594      0.514
050 091 -28.190    -27.479     -0.711
050 092 -23.480    -21.944     -1.536
050 093 -15.590    -14.710     -0.880
050 094 -10.350     -9.415     -0.935
050 095  -4.630     -2.423     -2.207
050 096   1.650      2.444     -0.794
050 097   8.640      9.387     -0.747
050 098  13.740     13.841     -0.101
050 099  20.680     19.669      1.011
050 100  26.300     25.451      0.849
050 101  33.450     33.226      0.224
050 102  39.350     38.957      0.393
050 103  47.120     46.776      0.344
050 104  52.850     53.130     -0.280
050 105  60.420     61.164     -0.744
050 106  66.950     66.834      0.116
050 107  74.700     75.125     -0.425
050 108  81.360     81.050      0.310
050 109  89.380     89.343      0.037
050 110  96.200     95.331      0.869
050 111 104.090    103.665      0.425
050 112 110.680    109.851      0.829
050 113 118.810    118.624      0.186
050 114 125.430    124.915      0.515
050 115 133.680    133.660      0.020
050 116 140.250    140.053      0.197
050 117 148.890    148.714      0.176
050 118 156.460    155.213      1.247
050 119 164.050    164.006      0.044
050 120 171.410    170.626      0.784
050 121 179.820    180.152     -0.332
050 122 186.600    186.735     -0.135
050 123 195.370    196.020     -0.650
050 124 202.080    202.459     -0.379
050 125 211.420    211.769     -0.349
050 126 217.920    218.544     -0.624
050 127 226.930    228.663     -1.733
050 128 235.770    236.318     -0.548
051 041  45.500     15.999     29.501
051 042  28.820      5.740     23.080
051 043  19.370      0.294     19.076
051 044   7.900     -8.951     16.851
051 045  -0.120    -15.741     15.621
051 046 -11.350    -24.836     13.486
051 047 -19.090    -27.323      8.233
051 048 -29.560    -34.711      5.151
051 049 -35.020    -37.067      2.047
051 050 -45.840    -45.021     -0.819
051 051 -50.060    -48.825     -1.235
051 052 -56.120    -55.849     -0.271
051 053 -58.760    -59.892      1.132
051 054 -63.940    -65.938      1.998
051 055 -65.870    -67.693      1.823
051 056 -70.430    -71.640      1.210
051 057 -72.050    -73.316      1.266
051 058 -75.990    -79.371      3.381
051 059 -76.930    -81.286      4.356
051 060 -80.560    -86.276      5.716
051 061 -81.120    -84.823      3.703
051 062 -84.140    -86.263      2.123
051 063 -84.210    -84.519      0.309
051 064 -86.830    -86.320     -0.510
051 065 -86.680    -84.675     -2.005
051 066 -88.810    -87.708     -1.102
051 067 -88.110    -88.120      0.010
051 068 -90.030    -91.179      1.149
051 069 -88.890    -90.802      1.912
051 070 -90.540    -91.869      1.329
051 071 -89.010    -90.750      1.740
051 072 -89.920    -90.947      1.027
051 073 -88.230    -90.029      1.799
051 074 -88.990    -89.779      0.789
051 075 -86.790    -88.522      1.732
051 076 -87.310    -88.096      0.786
051 077 -85.000    -85.522      0.522
051 078 -85.300    -85.121     -0.179
051 079 -82.540    -82.121     -0.419
051 080 -82.720    -81.456     -1.264
051 081 -80.140    -78.240     -1.900
051 082 -79.660    -77.342     -2.318
051 083 -74.620    -73.101     -1.519
051 084 -70.860    -70.465     -0.395
051 085 -65.120    -66.345      1.225
051 086 -61.270    -63.895      2.625
051 087 -55.310    -56.541      1.231
051 088 -51.160    -49.718     -1.442
051 089 -45.050    -43.535     -1.515
051 090 -40.370    -39.484     -0.886
051 091 -33.650    -33.365     -0.285
051 092 -29.000    -29.924      0.924
051 093 -22.640    -23.417      0.777
051 094 -17.860    -17.929      0.069
051 095 -11.360    -10.794     -0.566
051 096  -6.870     -5.948     -0.922
051 097   0.110      0.897     -0.787
051 098   4.840      6.001     -1.161
051 099  11.790     12.020     -0.230
051 100  17.050     16.219      0.831
051 101  24.100     23.708      0.392
051 102  29.290     29.363     -0.073
051 103  36.830     37.035     -0.205
051 104  42.190     43.001     -0.811
051 105  49.350     50.620     -1.270
051 106  55.670     56.080     -0.410
051 107  63.190     63.842     -0.652
051 108  69.770     69.578      0.192
051 109  77.690     77.568      0.122
051 110  84.550     83.577      0.973
051 111  92.260     91.922      0.338
051 112  98.660     98.022      0.638
051 113 106.430    106.496     -0.066
051 114 112.890    112.592      0.298
051 115 120.810    121.337     -0.527
051 116 127.470    127.662     -0.192
051 117 136.220    136.332     -0.112
051 118 142.310    142.572     -0.262
051 119 150.410    151.291     -0.881
051 120 157.220    157.231     -0.011
051 121 165.520    166.192     -0.672
051 122 173.070    172.452      0.618
051 123 181.590    181.586      0.004
051 124 187.250    187.980     -0.730
051 125 197.040    197.239     -0.199
051 126 203.240    203.810     -0.570
051 127 212.320    213.963     -1.643
051 128 220.240    221.303     -1.063
051 129 229.770    231.419     -1.649
052 042  40.130      4.274     35.856
052 043  31.010      2.061     28.949
052 044  18.500     -1.265     19.765
052 045   9.930     -2.451     12.381
052 046  -1.650     -8.774      7.124
052 047  -9.400    -12.275      2.875
052 048 -20.490    -19.069     -1.421
052 049 -28.060    -23.414     -4.646
052 050 -37.520    -30.835     -6.685
052 051 -42.330    -35.996     -6.334
052 052 -49.320    -44.086     -5.234
052 053 -52.550    -49.468     -3.082
052 054 -58.730    -57.480     -1.250
052 055 -60.990    -60.904     -0.086
052 056 -66.280    -65.802     -0.478
052 057 -68.050    -68.032     -0.018
052 058 -72.340    -72.770      0.430
052 059 -73.610    -76.248      2.638
052 060 -77.610    -81.753      4.143
052 061 -78.150    -83.745      5.595
052 062 -81.750    -85.698      3.948
052 063 -82.440    -83.783      1.343
052 064 -85.220    -85.978      0.758
052 065 -85.250    -84.214     -1.036
052 066 -87.840    -86.163     -1.677
052 067 -87.710    -87.123     -0.587
052 068 -89.600    -89.624      0.024
052 069 -88.860    -89.895      1.035
052 070 -90.730    -91.974      1.244
052 071 -89.590    -91.490      1.900
052 072 -90.890    -92.862      1.972
052 073 -89.180    -91.848      2.668
052 074 -90.380    -92.752      2.372
052 075 -88.730    -90.945      2.215
052 076 -89.090    -91.460      2.370
052 077 -87.470    -88.230      0.760
052 078 -87.700    -88.204      0.504
052 079 -85.520    -85.077     -0.443
052 080 -85.520    -84.887     -0.633
052 081 -83.640    -81.668     -1.972
052 082 -83.040    -81.222     -1.818
052 083 -78.270    -77.084     -1.186
052 084 -74.840    -74.687     -0.153
052 085 -69.280    -69.747      0.467
052 086 -65.950    -67.189      1.239
052 087 -60.190    -62.881      2.691
052 088 -56.510    -56.710      0.200
052 089 -50.880    -49.244     -1.636
052 090 -46.770    -45.817     -0.953
052 091 -40.790    -39.761     -1.029
052 092 -36.840    -36.093     -0.747
052 093 -30.790    -30.569     -0.221
052 094 -26.780    -27.006      0.226
052 095 -20.590    -21.343      0.753
052 096 -16.130    -16.810      0.680
052 097  -9.890     -9.874     -0.016
052 098  -5.010     -5.356      0.346
052 099   1.610      1.922     -0.312
052 100   6.500      6.678     -0.178
052 101  13.150     12.401      0.749
052 102  18.490     17.569      0.921
052 103  25.770     25.370      0.400
052 104  30.840     31.481     -0.641
052 105  37.930     38.791     -0.861
052 106  43.740     44.142     -0.402
052 107  51.010     51.742     -0.732
052 108  57.350     57.147      0.203
052 109  64.780     64.845     -0.065
052 110  71.140     70.521      0.619
052 111  79.180     78.594      0.586
052 112  85.400     84.942      0.458
052 113  93.960     92.762      1.198
052 114  99.990     99.639      0.351
052 115 107.910    107.361      0.549
052 116 114.120    113.898      0.222
052 117 122.130    121.780      0.350
052 118 128.690    127.936      0.754
052 119 136.850    135.923      0.927
052 120 143.340    142.111      1.229
052 121 151.530    150.184      1.346
052 122 158.650    156.445      2.205
052 123 166.950    165.289      1.661
052 124 173.060    172.078      0.982
052 125 181.960    180.694      1.266
052 126 187.780    187.893     -0.113
052 127 197.020    197.591     -0.571
052 128 205.290    205.791     -0.501
052 129 214.930    215.646     -0.716
052 130 223.560    223.443      0.117
053 043  44.700      6.861     37.839
053 044  32.100     -0.455     32.555
053 045  23.510      2.914     20.596
053 046  11.590     -4.489     16.079
053 047   3.570     -3.798      7.368
053 048  -7.700    -13.052      5.352
053 049 -15.920    -14.298     -1.622
053 050 -25.330    -23.622     -1.708
053 051 -31.080    -25.503     -5.577
053 052 -38.530    -34.546     -3.984
053 053 -42.610    -38.180     -4.430
053 054 -49.600    -47.991     -1.609
053 055 -52.540    -51.313     -1.227
053 056 -58.440    -57.448     -0.992
053 057 -60.840    -60.251     -0.589
053 058 -65.490    -65.400     -0.090
053 059 -67.320    -67.638      0.318
053 060 -71.600    -73.330      1.730
053 061 -72.920    -76.222      3.302
053 062 -76.770    -81.933      5.163
053 063 -77.730    -81.041      3.311
053 064 -81.220    -83.554      2.334
053 065 -81.770    -82.094      0.324
053 066 -84.640    -83.834     -0.806
053 067 -84.640    -82.767     -1.873
053 068 -86.760    -85.494     -1.266
053 069 -86.740    -86.070     -0.670
053 070 -88.360    -88.867      0.507
053 071 -87.470    -89.311      1.841
053 072 -89.080    -91.309      2.229
053 073 -88.000    -90.388      2.388
053 074 -89.140    -92.239      3.099
053 075 -88.020    -90.967      2.947
053 076 -88.630    -91.788      3.158
053 077 -87.200    -88.787      1.587
053 078 -87.550    -88.988      1.438
053 079 -85.600    -85.946      0.346
053 080 -85.790    -85.864      0.074
053 081 -84.410    -82.850     -1.560
053 082 -83.720    -82.527     -1.193
053 083 -79.520    -78.635     -0.885
053 084 -76.550    -76.642      0.092
053 085 -71.600    -71.960      0.360
053 086 -68.560    -69.634      1.074
053 087 -63.440    -64.995      1.555
053 088 -60.200    -61.761      1.561
053 089 -54.850    -53.994     -0.856
053 090 -51.670    -50.183     -1.487
053 091 -45.760    -44.387     -1.373
053 092 -42.660    -41.007     -1.653
053 093 -36.740    -35.782     -0.958
053 094 -33.030    -31.914     -1.116
053 095 -27.160    -26.437     -0.723
053 096 -22.840    -22.866      0.026
053 097 -16.410    -17.511      1.101
053 098 -12.370    -13.592      1.222
053 099  -5.980     -6.797      0.817
053 100  -1.740     -1.824      0.084
053 101   4.900      4.705      0.195
053 102   9.620      8.944      0.676
053 103  16.250     15.783      0.467
053 104  21.630     21.780     -0.150
053 105  28.680     29.207     -0.527
053 106  33.900     34.784     -0.884
053 107  41.260     41.812     -0.552
053 108  46.980     48.100     -1.120
053 109  54.250     54.832     -0.582
053 110  60.370     61.675     -1.305
053 111  67.600     68.592     -0.992
053 112  74.150     75.006     -0.856
053 113  82.020     82.231     -0.211
053 114  88.560     88.401      0.159
053 115  96.110     96.040      0.070
053 116 102.530    102.403      0.127
053 117 110.220    110.142      0.078
053 118 117.230    116.480      0.750
053 119 125.320    124.031      1.289
053 120 131.140    130.570      0.570
053 121 138.600    138.060      0.540
053 122 145.230    144.583      0.647
053 123 153.950    152.208      1.742
053 124 159.550    159.159      0.391
053 125 168.330    167.757      0.573
053 126 174.040    174.843     -0.803
053 127 183.500    184.373     -0.873
053 128 191.480    192.408     -0.928
053 129 201.090    202.117     -1.027
053 130 209.270    210.166     -0.896
053 131 218.530    218.428      0.102
054 044  44.450      3.925     40.525
054 045  35.200      4.413     30.787
054 046  22.820      1.337     21.483
054 047  14.610     -1.655     16.265
054 048   2.360     -4.945      7.305
054 049  -5.650     -8.755      3.105
054 050 -16.060    -12.755     -3.305
054 051 -21.950    -17.089     -4.861
054 052 -30.250    -22.172     -8.078
054 053 -35.100    -28.419     -6.681
054 054 -42.700    -34.011     -8.689
054 055 -46.470    -40.841     -5.629
054 056 -53.010    -46.880     -6.130
054 057 -55.800    -54.404     -1.396
054 058 -61.080    -60.161     -0.919
054 059 -63.180    -62.909     -0.271
054 060 -67.830    -67.604     -0.226
054 061 -69.460    -70.519      1.059
054 062 -73.600    -76.563      2.963
054 063 -74.910    -77.453      2.543
054 064 -78.730    -80.999      2.269
054 065 -79.550    -79.437     -0.113
054 066 -82.840    -82.146     -0.694
054 067 -83.390    -80.583     -2.807
054 068 -85.900    -83.754     -2.146
054 069 -86.030    -84.113     -1.917
054 070 -88.080    -87.438     -0.642
054 071 -87.330    -87.899      0.569
054 072 -89.450    -91.167      1.717
054 073 -88.640    -90.586      1.946
054 074 -90.110    -92.905      2.795
054 075 -89.150    -91.578      2.428
054 076 -90.030    -92.736      2.706
054 077 -88.780    -91.089      2.309
054 078 -89.390    -91.510      2.120
054 079 -87.760    -88.463      0.703
054 080 -88.170    -88.722      0.552
054 081 -86.740    -85.536     -1.204
054 082 -86.800    -85.421     -1.379
054 083 -82.630    -81.052     -1.578
054 084 -80.080    -79.297     -0.783
054 085 -75.420    -74.692     -0.728
054 086 -72.950    -72.593     -0.357
054 087 -68.180    -67.987     -0.193
054 088 -65.580    -65.802      0.222
054 089 -60.350    -59.894     -0.456
054 090 -57.600    -55.956     -1.644
054 091 -51.750    -49.860     -1.890
054 092 -49.110    -47.299     -1.811
054 093 -43.490    -42.276     -1.214
054 094 -40.170    -39.240     -0.930
054 095 -34.650    -33.798     -0.852
054 096 -30.830    -30.316     -0.514
054 097 -24.980    -24.485     -0.495
054 098 -20.830    -21.517      0.687
054 099 -14.750    -15.752      1.002
054 100 -10.480    -12.976      2.496
054 101  -4.330     -6.007      1.677
054 102   0.630     -0.337      0.967
054 103   6.960      4.697      2.263
054 104  11.650     12.591     -0.941
054 105  18.400     19.040     -0.640
054 106  23.610     25.521     -1.911
054 107  30.310     32.114     -1.804
054 108  35.890     37.971     -2.081
054 109  43.390     44.656     -1.266
054 110  48.970     50.407     -1.437
054 111  55.880     57.203     -1.323
054 112  62.180     63.008     -0.828
054 113  69.720     69.957     -0.237
054 114  75.850     75.863     -0.013
054 115  83.300     82.995      0.305
054 116  89.820     89.274      0.546
054 117  97.590     96.712      0.878
054 118 103.660    103.145      0.515
054 119 111.470    110.717      0.753
054 120 117.640    116.938      0.702
054 121 125.120    124.598      0.522
054 122 131.440    130.943      0.497
054 123 139.440    138.618      0.822
054 124 145.400    144.956      0.444
054 125 154.100    153.014      1.086
054 126 159.670    159.911     -0.241
054 127 169.360    169.701     -0.341
054 128 176.790    177.530     -0.740
054 129 186.020    187.239     -1.219
054 130 194.200    195.056     -0.856
054 131 203.450    204.099     -0.649
054 132 211.780    211.053      0.727
055 053 -23.770    -22.537     -1.233
055 054 -32.040    -30.089     -1.951
055 055 -36.480    -33.770     -2.710
055 056 -43.520    -40.734     -2.786
055 057 -47.050    -44.920     -2.130
055 058 -52.830    -50.626     -2.204
055 059 -55.590    -54.178     -1.412
055 060 -60.560    -59.505     -1.055
055 061 -62.690    -61.692     -0.998
055 062 -67.250    -67.258      0.008
055 063 -68.870    -69.684      0.814
055 064 -73.060    -74.689      1.629
055 065 -74.470    -74.132     -0.338
055 066 -78.060    -76.950     -1.110
055 067 -78.920    -77.698     -1.222
055 068 -81.920    -79.552     -2.368
055 069 -82.300    -79.559     -2.741
055 070 -84.750    -82.869     -1.881
055 071 -84.690    -83.038     -1.652
055 072 -86.680    -86.613     -0.067
055 073 -86.100    -86.667      0.567
055 074 -87.910    -89.773      1.863
055 075 -87.080    -88.588      1.508
055 076 -88.270    -91.121      2.851
055 077 -87.490    -89.318      1.828
055 078 -88.300    -90.759      2.459
055 079 -86.950    -88.678      1.728
055 080 -87.550    -88.937      1.387
055 081 -86.390    -85.900     -0.490
055 082 -86.460    -85.599     -0.861
055 083 -82.940    -81.247     -1.693
055 084 -80.590    -79.436     -1.154
055 085 -76.610    -74.849     -1.761
055 086 -74.520    -72.973     -1.547
055 087 -70.200    -68.377     -1.823
055 088 -67.970    -66.412     -1.558
055 089 -63.200    -62.567     -0.633
055 090 -60.760    -59.754     -1.006
055 091 -55.430    -54.075     -1.355
055 092 -53.040    -51.468     -1.572
055 093 -48.050    -47.015     -1.035
055 094 -44.840    -44.426     -0.414
055 095 -39.570    -39.780      0.210
055 096 -36.230    -36.092     -0.138
055 097 -30.310    -30.823      0.513
055 098 -27.000    -27.014      0.014
055 099 -21.120    -21.224      0.104
055 100 -17.090    -17.994      0.904
055 101 -11.370    -12.223      0.853
055 102  -6.870     -7.378      0.508
055 103  -0.690     -2.726      2.036
055 104   3.970      4.061     -0.091
055 105  10.400     10.662     -0.262
055 106  15.380     16.149     -0.769
055 107  22.400     22.867     -0.467
055 108  27.270     28.196     -0.926
055 109  34.270     35.009     -0.739
055 110  39.490     40.415     -0.925
055 111  46.670     47.347     -0.677
055 112  52.450     52.853     -0.403
055 113  59.710     59.845     -0.135
055 114  65.800     65.487      0.313
055 115  72.980     72.696      0.284
055 116  79.310     78.448      0.862
055 117  86.840     85.795      1.045
055 118  92.580     91.781      0.799
055 119 100.610     99.518      1.092
055 120 106.310    105.704      0.606
055 121 113.770    113.282      0.488
055 122 120.090    119.449      0.641
055 123 128.300    127.262      1.038
055 124 133.510    133.407      0.103
055 125 141.510    141.296      0.214
055 126 146.940    147.651     -0.711
055 127 156.830    156.974     -0.144
055 128 164.170    164.918     -0.748
055 129 173.710    174.591     -0.881
055 130 181.270    182.314     -1.044
055 131 190.370    191.845     -1.475
055 132 198.800    198.746      0.054
055 133 207.500    207.080      0.420
056 054 -23.560    -26.354      2.794
056 055 -28.650    -31.664      3.014
056 056 -36.440    -36.390     -0.050
056 057 -40.070    -40.585      0.515
056 058 -47.140    -45.285     -1.855
056 059 -50.290    -48.612     -1.678
056 060 -55.800    -53.692     -2.108
056 061 -58.130    -56.496     -1.634
056 062 -63.170    -62.237     -0.933
056 063 -65.060    -64.996     -0.064
056 064 -69.620    -70.561      0.941
056 065 -70.810    -72.484      1.674
056 066 -75.220    -75.602      0.382
056 067 -76.500    -75.443     -1.057
056 068 -79.700    -79.374     -0.326
056 069 -80.480    -78.640     -1.840
056 070 -83.240    -81.789     -1.451
056 071 -83.500    -81.964     -1.536
056 072 -85.810    -85.168     -0.642
056 073 -85.480    -85.416     -0.064
056 074 -87.530    -88.944      1.414
056 075 -87.060    -88.223      1.163
056 076 -88.620    -90.661      2.041
056 077 -88.050    -89.521      1.471
056 078 -89.000    -91.394      2.394
056 079 -87.860    -89.809      1.949
056 080 -88.770    -90.910      2.140
056 081 -87.860    -87.806     -0.054
056 082 -88.400    -87.257     -1.143
056 083 -84.950    -82.841     -2.109
056 084 -83.220    -81.345     -1.875
056 085 -79.360    -76.694     -2.666
056 086 -77.700    -74.995     -2.705
056 087 -73.640    -71.059     -2.581
056 088 -71.750    -70.099     -1.651
056 089 -67.380    -66.844     -0.536
056 090 -65.230    -65.925      0.695
056 091 -60.740    -60.166     -0.574
056 092 -58.200    -57.645     -0.555
056 093 -53.470    -53.208     -0.262
056 094 -50.680    -50.791      0.111
056 095 -45.780    -46.265      0.485
056 096 -42.690    -43.488      0.798
056 097 -37.360    -38.454      1.094
056 098 -34.010    -34.919      0.909
056 099 -28.790    -29.220      0.430
056 100 -24.740    -25.499      0.759
056 101 -18.970    -19.613      0.643
056 102 -15.170    -15.011     -0.159
056 103  -8.850    -10.881      2.031
056 104  -4.760     -5.611      0.851
056 105   1.150      0.866      0.284
056 106   6.060      5.682      0.378
056 107  12.880     12.254      0.626
056 108  17.550     17.511      0.039
056 109  24.310     24.371     -0.061
056 110  29.360     29.825     -0.465
056 111  36.300     36.618     -0.318
056 112  41.840     42.046     -0.206
056 113  48.750     48.963     -0.213
056 114  54.420     54.459     -0.039
056 115  61.820     61.565      0.255
056 116  67.450     67.141      0.309
056 117  74.670     74.511      0.159
056 118  80.680     80.231      0.449
056 119  88.350     87.589      0.761
056 120  93.950     93.468      0.482
056 121 101.450    101.155      0.295
056 122 107.340    107.148      0.192
056 123 114.950    114.830      0.120
056 124 120.430    120.920     -0.490
056 125 128.290    128.640     -0.350
056 126 133.580    134.924     -1.344
056 127 143.640    143.900     -0.260
056 128 150.380    151.255     -0.875
056 129 159.690    160.258     -0.568
056 130 167.500    167.963     -0.463
056 131 176.540    177.640     -1.100
056 132 184.390    185.401     -1.011
056 133 193.340    193.660     -0.320
056 134 201.870    200.493      1.377
057 055 -17.200    -22.464      5.264
057 056 -25.290    -27.662      2.372
057 057 -29.700    -31.632      1.932
057 058 -36.710    -37.490      0.780
057 059 -41.300    -41.897      0.597
057 060 -47.440    -47.595      0.155
057 061 -50.420    -48.858     -1.562
057 062 -55.890    -53.961     -1.929
057 063 -58.040    -57.092     -0.948
057 064 -63.050    -63.497      0.447
057 065 -65.020    -66.681      1.661
057 066 -69.220    -71.644      2.424
057 067 -70.820    -72.328      1.508
057 068 -74.370    -74.379      0.009
057 069 -75.130    -75.866      0.736
057 070 -78.440    -77.611     -0.829
057 071 -78.880    -77.471     -1.409
057 072 -81.780    -80.919     -0.861
057 073 -81.880    -80.733     -1.147
057 074 -84.170    -84.268      0.098
057 075 -84.100    -84.141      0.041
057 076 -85.900    -87.065      1.165
057 077 -85.390    -85.687      0.297
057 078 -86.870    -88.299      1.429
057 079 -85.950    -86.915      0.965
057 080 -87.080    -88.978      1.898
057 081 -86.530    -86.130     -0.400
057 082 -87.340    -86.729     -0.611
057 083 -84.300    -81.912     -2.388
057 084 -82.850    -80.825     -2.025
057 085 -79.410    -76.908     -2.502
057 086 -78.070    -76.228     -1.842
057 087 -74.330    -72.549     -1.781
057 088 -72.770    -71.634     -1.136
057 089 -68.650    -68.559     -0.091
057 090 -66.910    -67.742      0.832
057 091 -62.860    -64.364      1.504
057 092 -60.890    -61.876      0.986
057 093 -56.680    -57.733      1.053
057 094 -54.230    -55.212      0.982
057 095 -49.460    -50.753      1.293
057 096 -46.860    -48.188      1.328
057 097 -42.070    -43.414      1.344
057 098 -38.950    -40.143      1.193
057 099 -33.850    -34.464      0.614
057 100 -30.290    -30.668      0.378
057 101 -24.690    -24.705      0.015
057 102 -20.820    -20.272     -0.548
057 103 -15.100    -15.954      0.854
057 104 -10.740    -10.770      0.030
057 105  -4.670     -5.594      0.924
057 106  -0.740     -1.331      0.591
057 107   5.270      4.973      0.297
057 108  10.090      9.899      0.191
057 109  16.640     16.186      0.454
057 110  21.490     21.033      0.457
057 111  28.880     27.796      1.084
057 112  33.300     33.207      0.093
057 113  40.240     40.093      0.147
057 114  45.770     45.430      0.340
057 115  52.820     52.414      0.406
057 116  58.400     57.873      0.527
057 117  65.830     65.045      0.785
057 118  71.200     70.605      0.595
057 119  78.830     77.915      0.915
057 120  83.920     83.549      0.371
057 121  90.970     90.951      0.019
057 122  96.960     96.824      0.136
057 123 104.830    104.278      0.552
057 124 109.260    110.116     -0.856
057 125 116.880    117.839     -0.959
057 126 122.030    123.679     -1.649
057 127 132.220    132.528     -0.308
057 128 138.510    139.603     -1.093
057 129 147.790    148.536     -0.746
057 130 155.220    155.899     -0.679
057 131 164.370    164.901     -0.531
057 132 172.390    172.551     -0.161
057 133 181.130    181.611     -0.481
057 134 189.170    188.610      0.560
057 135 198.100    197.073      1.027
058 056 -16.950    -20.001      3.051
058 057 -21.750    -24.034      2.284
058 058 -29.560    -29.504     -0.056
058 059 -34.590    -34.367     -0.223
058 060 -41.190    -41.786      0.596
058 061 -44.890    -45.561      0.671
058 062 -50.620    -49.278     -1.342
058 063 -53.240    -50.520     -2.720
