# Z  N   AME2020   Prediction   Difference
013 010   6.748      6.261      0.487
013 011  -0.049      1.390     -1.439
013 012  -8.916     -1.520     -7.396
013 013 -12.210     -4.883     -7.327
013 014 -17.197     -7.410     -9.787
013 015 -16.851     -7.916     -8.935
013 016 -18.208     -9.904     -8.304
013 017 -15.864     -8.660     -7.204
013 018 -14.951    -11.279     -3.672
013 019 -11.099     -8.391     -2.708
013 020  -8.497    -11.667      3.170
013 021  -2.998     -6.256      3.258
013 022  -0.224     -8.261      8.037
013 023   5.950     -2.314      8.264
013 024   9.810     -4.629     14.439
014 010  10.745      4.778      5.967
014 011   3.827      1.261      2.566
014 012  -7.141     -4.247     -2.894
014 013 -12.385     -6.316     -6.069
014 014 -21.493    -10.884    -10.609
014 015 -21.895    -11.461    -10.434
014 016 -24.433    -14.549     -9.884
014 017 -22.949    -14.492     -8.457
014 018 -24.078    -16.568     -7.510
014 019 -20.514    -15.808     -4.706
014 020 -19.992    -17.144     -2.848
014 021 -14.391    -15.240      0.849
014 022 -12.436    -15.187      2.751
014 023  -6.572    -12.947      6.375
014 024  -4.170    -12.228      8.058
014 025   2.320    -10.198     12.518
014 026   5.667     -9.224     14.891
015 012  -0.659     -3.535      2.876
015 013  -7.148     -7.357      0.209
015 014 -16.953    -11.362     -5.591
015 015 -20.201    -12.396     -7.805
015 016 -24.441    -15.849     -8.592
015 017 -24.305    -15.274     -9.031
015 018 -26.337    -19.118     -7.219
015 019 -24.549    -17.411     -7.138
015 020 -24.858    -21.169     -3.689
015 021 -20.251    -17.250     -3.001
015 022 -18.996    -19.442      0.446
015 023 -14.622    -13.951     -0.671
015 024 -12.775    -16.909      4.134
015 025  -8.139    -11.503      3.364
015 026  -4.980    -14.935      9.955
015 027   1.092     -9.716     10.808
016 012   4.073     -4.148      8.221
016 013  -3.094     -8.462      5.368
016 014 -14.059    -12.524     -1.535
016 015 -19.043    -15.179     -3.864
016 016 -26.016    -17.927     -8.089
016 017 -26.586    -19.481     -7.105
016 018 -29.932    -21.793     -8.139
016 019 -28.846    -22.271     -6.575
016 020 -30.664    -23.953     -6.711
016 021 -26.896    -23.096     -3.800
016 022 -26.861    -23.833     -3.028
016 023 -23.163    -22.174     -0.989
016 024 -22.838    -22.370     -0.468
016 025 -19.009    -20.654      1.645
016 026 -17.638    -20.986      3.348
016 027 -12.195    -19.150      6.955
016 028  -9.204    -19.386     10.182
017 013   4.675     -7.266     11.941
017 014  -7.035    -12.583      5.548
017 015 -13.335    -14.038      0.703
017 016 -21.003    -19.072     -1.931
017 017 -24.440    -18.700     -5.740
017 018 -29.014    -24.230     -4.784
017 019 -29.522    -22.129     -7.393
017 020 -31.762    -27.503     -4.259
017 021 -29.798    -23.722     -6.076
017 022 -29.800    -27.547     -2.253
017 023 -27.558    -23.192     -4.366
017 024 -27.307    -26.594     -0.713
017 025 -24.832    -22.266     -2.566
017 026 -24.160    -25.927      1.767
017 027 -20.479    -21.513      1.034
017 028 -18.263    -24.896      6.633
017 029 -13.735    -18.706      4.971
018 014  -2.200    -12.629     10.429
018 015  -9.384    -17.265      7.881
018 016 -18.378    -19.828      1.450
018 017 -23.047    -22.793     -0.254
018 018 -30.232    -25.355     -4.877
018 019 -30.948    -26.748     -4.200
018 020 -34.715    -29.228     -5.487
018 021 -33.242    -29.021     -4.221
018 022 -35.040    -30.499     -4.541
018 023 -33.068    -29.391     -3.677
018 024 -34.423    -30.288     -4.135
018 025 -32.010    -29.115     -2.895
018 026 -32.673    -30.403     -2.270
018 027 -29.771    -28.699     -1.072
018 028 -29.771    -29.762     -0.009
018 029 -25.367    -26.948      1.581
018 030 -22.355    -27.018      4.663
019 016 -11.173    -21.000      9.827
019 017 -17.417    -20.797      3.380
019 018 -24.800    -27.294      2.494
019 019 -28.801    -25.617     -3.184
019 020 -33.807    -31.434     -2.373
019 021 -33.535    -28.632     -4.903
019 022 -35.560    -33.501     -2.059
019 023 -35.022    -30.106     -4.916
019 024 -36.575    -34.519     -2.056
019 025 -35.781    -31.017     -4.764
019 026 -36.616    -34.773     -1.843
019 027 -35.414    -31.552     -3.862
019 028 -35.712    -34.810     -0.902
019 029 -32.284    -30.497     -1.787
019 030 -29.611    -31.946      2.335
019 031 -25.728    -27.517      1.789
019 032 -22.515    -28.561      6.046
019 033 -17.138    -24.167      7.029
019 034 -12.296    -25.187     12.891
020 016  -6.451    -20.012     13.561
020 017 -13.136    -25.274     12.138
020 018 -22.059    -27.136      5.077
020 019 -27.283    -30.218      2.935
020 020 -34.846    -32.888     -1.958
020 021 -35.138    -33.419     -1.719
020 022 -38.547    -35.373     -3.174
020 023 -38.409    -35.825     -2.584
020 024 -41.469    -36.681     -4.788
020 025 -40.812    -36.750     -4.062
020 026 -43.140    -37.881     -5.259
020 027 -42.345    -37.183     -5.162
020 028 -44.225    -38.265     -5.960
020 029 -41.300    -36.523     -4.777
020 030 -39.589    -36.659     -2.930
020 031 -36.332    -34.258     -2.074
020 032 -34.266    -34.657      0.391
020 033 -29.388    -32.034      2.646
020 034 -25.161    -32.424      7.263
020 035 -18.650    -29.266     10.616
020 036 -13.510    -29.570     16.060
021 018 -14.173    -28.109     13.936
021 019 -20.523    -27.385      6.862
021 020 -28.642    -33.469      4.827
021 021 -32.121    -31.757     -0.364
021 022 -36.188    -36.855      0.667
021 023 -37.816    -34.602     -3.214
021 024 -41.072    -39.351     -1.721
021 025 -41.762    -36.805     -4.957
021 026 -44.337    -40.718     -3.619
021 027 -44.504    -38.374     -6.130
021 028 -46.562    -41.627     -4.935
021 029 -44.537    -38.429     -6.108
021 030 -43.250    -40.349     -2.901
021 031 -40.524    -37.033     -3.491
021 032 -38.770    -38.285     -0.485
021 033 -34.438    -34.721      0.283
021 034 -30.842    -35.605      4.763
021 035 -25.516    -32.045      6.529
021 036 -21.380    -32.917     11.537
021 037 -15.480    -28.744     13.264
021 038 -10.830    -29.824     18.994
022 018  -8.993    -27.385     18.392
022 019 -15.698    -30.033     14.335
022 020 -25.104    -34.287      9.183
022 021 -29.316    -34.669      5.353
022 022 -37.549    -38.118      0.569
022 023 -39.010    -37.716     -1.294
022 024 -44.128    -40.452     -3.676
022 025 -44.938    -39.989     -4.949
022 026 -48.493    -43.057     -5.436
022 027 -48.564    -41.813     -6.751
022 028 -51.432    -44.883     -6.549
022 029 -49.733    -42.347     -7.386
022 030 -49.478    -43.640     -5.838
022 031 -46.881    -40.845     -6.036
022 032 -45.744    -42.412     -3.332
022 033 -41.832    -39.284     -2.548
022 034 -39.423    -40.578      1.155
022 035 -34.402    -37.621      3.219
022 036 -30.918    -38.729      7.811
022 038 -22.100    -36.350     14.250
023 020 -17.916    -34.117     16.201
023 021 -23.808    -33.327      9.519
023 022 -31.886    -38.506      6.620
023 023 -37.076    -36.887     -0.189
023 024 -42.007    -41.807     -0.200
023 025 -44.478    -40.185     -4.293
023 026 -47.962    -44.348     -3.614
023 027 -49.223    -42.730     -6.493
023 028 -52.203    -46.346     -5.857
023 029 -51.443    -44.062     -7.381
023 030 -51.852    -46.516     -5.336
023 031 -49.898    -43.893     -6.005
023 032 -49.125    -45.729     -3.396
023 033 -46.183    -42.765     -3.418
023 034 -44.435    -43.684     -0.751
023 035 -40.431    -40.659      0.228
023 036 -37.611    -41.334      3.723
023 037 -33.087    -38.021      4.934
023 038 -30.177    -38.841      8.664
023 039 -25.213    -35.196      9.983
023 040 -21.740    -35.446     13.706
024 020 -13.422    -34.528     21.106
024 021 -19.515    -36.133     16.618
024 022 -29.472    -39.536     10.064
024 023 -34.563    -40.078      5.515
024 024 -42.821    -43.124      0.303
024 025 -45.332    -43.296     -2.036
024 026 -50.261    -46.843     -3.418
024 027 -51.451    -46.063     -5.388
024 028 -55.420    -50.028     -5.392
024 029 -55.288    -47.549     -7.739
024 030 -56.935    -49.845     -7.090
024 031 -55.110    -47.749     -7.361
024 032 -55.285    -49.067     -6.218
024 033 -52.525    -46.984     -5.541
024 034 -51.992    -48.110     -3.882
024 035 -48.116    -45.740     -2.376
024 036 -46.909    -46.647     -0.262
024 037 -42.497    -44.054      1.557
024 038 -40.853    -44.976      4.123
024 039 -36.178    -42.566      6.388
024 040 -33.640    -42.031      8.391
025 021 -12.418    -33.459     21.041
025 022 -22.566    -38.968     16.402
025 023 -29.297    -38.063      8.766
025 024 -37.620    -43.372      5.752
025 025 -42.627    -42.337     -0.290
025 026 -48.243    -46.823     -1.420
025 027 -50.711    -45.748     -4.963
025 028 -54.690    -49.681     -5.009
025 029 -55.558    -48.043     -7.515
025 030 -57.713    -50.743     -6.970
025 031 -56.912    -49.205     -7.707
025 032 -57.486    -51.283     -6.203
025 033 -55.828    -49.389     -6.439
025 034 -55.525    -51.053     -4.472
025 035 -52.968    -48.769     -4.199
025 036 -51.742    -49.919     -1.823
025 037 -48.524    -47.205     -1.319
025 038 -46.887    -48.187      1.300
025 039 -42.989    -45.371      2.382
025 040 -40.967    -45.257      4.290
025 041 -36.750    -40.965      4.215
026 022 -18.009    -39.181     21.172
026 023 -24.751    -39.737     14.986
026 024 -34.476    -43.708      9.232
026 025 -40.189    -43.900      3.711
026 026 -48.332    -48.276     -0.056
026 027 -50.947    -47.452     -3.495
026 028 -56.255    -52.035     -4.220
026 029 -57.481    -49.685     -7.796
026 030 -60.607    -53.110     -7.497
026 031 -60.182    -50.641     -9.541
026 032 -62.155    -54.025     -8.130
026 033 -60.665    -51.995     -8.670
026 034 -61.413    -53.930     -7.483
026 035 -58.921    -52.779     -6.142
026 036 -58.878    -53.814     -5.064
026 037 -55.636    -52.562     -3.074
026 038 -54.970    -53.466     -1.504
026 039 -51.218    -52.111      0.893
026 040 -50.068    -51.453      1.385
026 041 -45.708    -47.972      2.264
027 023 -17.589    -38.624     21.035
027 024 -27.342    -44.194     16.852
027 025 -34.344    -43.929      9.585
027 026 -42.659    -48.448      5.789
027 027 -48.010    -48.198      0.188
027 028 -54.030    -52.153     -1.877
027 029 -56.041    -51.350     -4.691
027 030 -59.346    -54.020     -5.326
027 031 -59.847    -53.392     -6.455
027 032 -62.230    -55.555     -6.675
027 033 -61.650    -54.602     -7.048
027 034 -62.898    -56.485     -6.413
027 035 -61.424    -55.228     -6.196
027 036 -61.852    -57.051     -4.801
027 037 -59.792    -55.075     -4.717
027 038 -59.185    -57.156     -2.029
027 039 -56.409    -54.997     -1.412
027 040 -55.322    -55.149     -0.173
027 041 -51.643    -51.805      0.162
027 042 -50.385    -52.029      1.644
027 043 -46.525    -48.267      1.742
027 044 -44.370    -48.433      4.063
028 024 -22.560    -43.724     21.164
028 025 -29.631    -45.500     15.869
028 026 -39.278    -48.885      9.607
028 027 -45.336    -49.125      3.789
028 028 -53.908    -53.329     -0.579
028 029 -56.084    -51.920     -4.164
028 030 -60.229    -55.288     -4.941
028 031 -61.157    -53.980     -7.177
028 032 -64.473    -56.971     -7.502
028 033 -64.222    -56.064     -8.158
028 034 -66.746    -58.658     -8.088
028 035 -65.513    -57.830     -7.683
028 036 -67.099    -59.858     -7.241
028 037 -65.126    -59.572     -5.554
028 038 -66.006    -60.344     -5.662
028 039 -63.743    -60.526     -3.217
028 040 -63.464    -59.364     -4.100
028 041 -59.979    -57.063     -2.916
028 042 -59.214    -56.787     -2.427
028 043 -55.406    -53.942     -1.464
028 044 -54.226    -53.861     -0.365
028 045 -50.108    -51.066      0.958
029 026 -31.635    -48.778     17.143
029 027 -38.630    -48.903     10.273
029 028 -47.309    -53.209      5.900
029 029 -51.668    -52.765      1.097
029 030 -56.358    -55.953     -0.405
