Z  N   AME2020   Prediction   Difference
051 052 -56.120    -56.887      0.767
051 053 -58.760    -60.445      1.685
051 054 -63.940    -64.630      0.690
051 055 -65.870    -67.455      1.585
051 056 -70.430    -71.399      0.969
051 057 -72.050    -72.872      0.822
051 058 -75.990    -76.304      0.314
051 059 -76.930    -77.025      0.095
051 060 -80.560    -79.939     -0.621
051 061 -81.120    -80.365     -0.755
051 062 -84.140    -82.959     -1.181
051 063 -84.210    -82.997     -1.213
051 064 -86.830    -85.014     -1.816
051 065 -86.680    -85.008     -1.672
051 066 -88.810    -86.457     -2.353
051 067 -88.110    -86.849     -1.261
051 068 -90.030    -88.860     -1.170
051 069 -88.890    -88.213     -0.677
051 070 -90.540    -88.866     -1.674
051 071 -89.010    -87.404     -1.606
051 072 -89.920    -88.002     -1.918
051 073 -88.230    -86.062     -2.168
051 074 -88.990    -86.537     -2.453
051 075 -86.790    -84.504     -2.286
051 076 -87.310    -84.502     -2.808
051 077 -85.000    -81.886     -3.114
051 078 -85.300    -81.596     -3.704
051 079 -82.540    -78.681     -3.859
051 080 -82.720    -78.254     -4.466
051 081 -80.140    -75.450     -4.690
051 082 -79.660    -74.493     -5.167
051 083 -74.620    -70.564     -4.056
051 084 -70.860    -67.661     -3.199
051 085 -65.120    -63.235     -1.885
051 086 -61.270    -59.889     -1.381
051 087 -55.310    -54.680     -0.630
051 088 -51.160    -51.504      0.344
051 089 -45.050    -45.822      0.772
051 090 -40.370    -42.466      2.096
051 091 -33.650    -37.154      3.504
051 092 -29.000    -33.263      4.263
051 093 -22.640    -27.458      4.818
051 094 -17.860    -23.442      5.582
051 095 -11.360    -15.923      4.563
051 096  -6.870    -11.777      4.907
051 097   0.110     -5.085      5.195
051 098   4.840     -0.188      5.028
051 099  11.790      9.655      2.135
051 100  17.050     14.356      2.694
051 101  24.100     24.109     -0.009
051 102  29.290     29.988     -0.698
051 103  36.830     37.642     -0.812
051 104  42.190     43.863     -1.673
051 105  49.350     50.185     -0.835
051 106  55.670     55.454      0.216
051 107  63.190     61.066      2.124
051 108  69.770     67.525      2.245
051 109  77.690     73.647      4.043
051 110  84.550     79.241      5.309
051 111  92.260     86.098      6.162
051 112  98.660     92.127      6.533
051 113 106.430     98.813      7.617
051 114 112.890    105.072      7.818
051 115 120.810    112.094      8.716
051 116 127.470    118.648      8.822
051 117 136.220    126.918      9.302
051 118 142.310    133.256      9.054
051 119 150.410    142.216      8.194
051 120 157.220    149.795      7.425
051 121 165.520    158.656      6.864
051 122 173.070    166.580      6.490
051 123 181.590    175.361      6.229
051 124 187.250    183.260      3.990
051 125 197.040    192.170      4.870
051 126 203.240    199.815      3.425
051 127 212.320    208.603      3.717
051 128 220.240    216.540      3.700
051 129 229.770    224.749      5.021
052 042  40.130     39.014      1.116
052 043  31.010     28.511      2.499
052 044  18.500     15.728      2.772
052 045   9.930      5.526      4.404
052 046  -1.650     -5.458      3.808
052 047  -9.400    -14.754      5.354
052 048 -20.490    -23.851      3.361
052 049 -28.060    -32.665      4.605
052 050 -37.520    -40.914      3.394
052 051 -42.330    -46.074      3.744
052 052 -49.320    -50.843      1.523
052 053 -52.550    -55.368      2.818
052 054 -58.730    -59.998      1.268
052 055 -60.990    -63.266      2.276
052 056 -66.280    -67.846      1.566
052 057 -68.050    -69.857      1.807
052 058 -72.340    -74.146      1.806
052 059 -73.610    -74.915      1.305
052 060 -77.610    -78.632      1.022
052 061 -78.150    -78.844      0.694
052 062 -81.750    -82.058      0.308
052 063 -82.440    -81.795     -0.645
052 064 -85.220    -84.642     -0.578
052 065 -85.250    -84.028     -1.222
052 066 -87.840    -86.225     -1.615
052 067 -87.710    -86.402     -1.308
052 068 -89.600    -89.271     -0.329
052 069 -88.860    -88.755     -0.105
052 070 -90.730    -90.179     -0.551
052 071 -89.590    -88.640     -0.950
052 072 -90.890    -89.697     -1.193
052 073 -89.180    -87.937     -1.243
052 074 -90.380    -88.831     -1.549
052 075 -88.730    -86.761     -1.969
052 076 -89.090    -87.418     -1.672
052 077 -87.470    -85.300     -2.170
052 078 -87.700    -85.036     -2.664
052 079 -85.520    -82.950     -2.570
052 080 -85.520    -81.796     -3.724
052 081 -83.640    -80.118     -3.522
052 082 -83.040    -78.320     -4.720
052 083 -78.270    -75.510     -2.760
052 084 -74.840    -72.313     -2.527
052 085 -69.280    -68.849     -0.431
052 086 -65.950    -65.876     -0.074
052 087 -60.190    -61.678      1.488
052 088 -56.510    -58.796      2.286
052 089 -50.880    -53.651      2.771
052 090 -46.770    -50.676      3.906
052 091 -40.790    -44.096      3.306
052 092 -36.840    -40.468      3.628
052 093 -30.790    -33.569      2.779
052 094 -26.780    -29.776      2.996
052 095 -20.590    -22.329      1.739
052 096 -16.130    -18.715      2.585
052 097  -9.890    -11.491      1.601
052 098  -5.010     -9.139      4.129
052 099   1.610     -0.143      1.753
052 100   6.500      2.330      4.170
052 101  13.150     12.665      0.485
052 102  18.490     17.388      1.102
052 103  25.770     25.641      0.129
052 104  30.840     32.292     -1.452
052 105  37.930     39.189     -1.259
052 106  43.740     44.011     -0.271
052 107  51.010     50.513      0.497
052 108  57.350     54.648      2.702
052 109  64.780     60.625      4.155
052 110  71.140     65.941      5.199
052 111  79.180     71.591      7.589
052 112  85.400     77.485      7.915
052 113  93.960     83.851     10.109
052 114  99.990     90.249      9.741
052 115 107.910     97.303     10.607
052 116 114.120    103.257     10.863
052 117 122.130    110.822     11.308
052 118 128.690    117.872     10.818
052 119 136.850    125.484     11.366
052 120 143.340    134.167      9.173
052 121 151.530    142.048      9.482
052 122 158.650    150.571      8.079
052 123 166.950    158.916      8.034
052 124 173.060    166.835      6.225
052 125 181.960    175.196      6.764
052 126 187.780    182.960      4.820
052 127 197.020    191.312      5.708
052 128 205.290    199.498      5.792
052 129 214.930    207.355      7.575
052 130 223.560    215.455      8.105
053 043  44.700     44.444      0.256
053 044  32.100     31.596      0.504
053 045  23.510     18.767      4.743
053 046  11.590      8.071      3.519
053 047   3.570     -3.108      6.678
053 048  -7.700    -11.254      3.554
053 049 -15.920    -21.290      5.370
053 050 -25.330    -29.445      4.115
053 051 -31.080    -35.356      4.276
053 052 -38.530    -40.486      1.956
053 053 -42.610    -44.998      2.388
053 054 -49.600    -50.633      1.033
053 055 -52.540    -54.207      1.667
053 056 -58.440    -59.267      0.827
053 057 -60.840    -61.999      1.159
053 058 -65.490    -66.266      0.776
053 059 -67.320    -68.093      0.773
053 060 -71.600    -71.807      0.207
053 061 -72.920    -72.652     -0.268
053 062 -76.770    -75.853     -0.917
053 063 -77.730    -76.195     -1.535
053 064 -81.220    -79.265     -1.955
053 065 -81.770    -79.351     -2.419
053 066 -84.640    -82.003     -2.637
053 067 -84.640    -82.462     -2.178
053 068 -86.760    -85.153     -1.607
053 069 -86.740    -85.482     -1.258
053 070 -88.360    -87.778     -0.582
053 071 -87.470    -87.061     -0.409
053 072 -89.080    -87.538     -1.542
053 073 -88.000    -86.435     -1.565
053 074 -89.140    -86.771     -2.369
053 075 -88.020    -85.376     -2.644
053 076 -88.630    -85.729     -2.901
053 077 -87.200    -83.996     -3.204
053 078 -87.550    -84.166     -3.384
053 079 -85.600    -82.690     -2.910
053 080 -85.790    -82.322     -3.468
053 081 -84.410    -81.022     -3.388
053 082 -83.720    -79.642     -4.078
053 083 -79.520    -77.082     -2.438
053 084 -76.550    -74.361     -2.189
053 085 -71.600    -70.988     -0.612
053 086 -68.560    -68.089     -0.471
053 087 -63.440    -63.963      0.523
053 088 -60.200    -61.009      0.809
053 089 -54.850    -56.205      1.355
053 090 -51.670    -52.963      1.293
053 091 -45.760    -47.462      1.702
053 092 -42.660    -44.772      2.112
053 093 -36.740    -39.300      2.560
053 094 -33.030    -36.513      3.483
053 095 -27.160    -31.126      3.966
053 096 -22.840    -26.997      4.157
053 097 -16.410    -21.228      4.818
053 098 -12.370    -17.137      4.767
053 099  -5.980    -10.664      4.684
053 100  -1.740     -7.113      5.373
053 101   4.900      1.861      3.039
053 102   9.620      5.850      3.770
053 103  16.250     15.810      0.440
053 104  21.630     21.760     -0.130
053 105  28.680     29.758     -1.078
053 106  33.900     35.719     -1.819
053 107  41.260     41.591     -0.331
053 108  46.980     46.877      0.103
053 109  54.250     51.770      2.480
053 110  60.370     57.084      3.286
053 111  67.600     62.657      4.943
053 112  74.150     67.085      7.065
053 113  82.020     72.915      9.105
053 114  88.560     77.661     10.899
053 115  96.110     85.140     10.970
053 116 102.530     89.796     12.734
053 117 110.220     97.960     12.260
053 118 117.230    102.299     14.931
053 119 125.320    111.698     13.622
053 120 131.140    116.668     14.472
053 121 138.600    126.682     11.918
053 122 145.230    132.612     12.618
053 123 153.950    142.529     11.421
053 124 159.550    148.734     10.816
053 125 168.330    158.492      9.838
053 126 174.040    164.733      9.307
053 127 183.500    174.612      8.888
053 128 191.480    181.746      9.734
053 129 201.090    190.982     10.108
053 130 209.270    198.541     10.729
053 131 218.530    206.897     11.633
054 044  44.450     43.140      1.310
054 045  35.200     32.475      2.725
054 046  22.820     19.382      3.438
054 047  14.610      8.493      6.117
054 048   2.360     -1.922      4.282
054 049  -5.650    -12.309      6.659
054 050 -16.060    -21.488      5.428
054 051 -21.950    -27.613      5.663
054 052 -30.250    -32.700      2.450
054 053 -35.100    -37.798      2.698
054 054 -42.700    -43.210      0.510
054 055 -46.470    -47.645      1.175
054 056 -53.010    -53.471      0.461
054 057 -55.800    -56.623      0.823
054 058 -61.080    -62.010      0.930
054 059 -63.180    -64.279      1.099
054 060 -67.830    -68.717      0.887
054 061 -69.460    -69.893      0.433
054 062 -73.600    -73.671      0.071
054 063 -74.910    -73.967     -0.943
054 064 -78.730    -77.160     -1.570
054 065 -79.550    -77.168     -2.382
054 066 -82.840    -80.084     -2.756
054 067 -83.390    -81.131     -2.259
054 068 -85.900    -84.501     -1.399
054 069 -86.030    -84.868     -1.162
054 070 -88.080    -87.828     -0.252
054 071 -87.330    -87.838      0.508
054 072 -89.450    -89.102     -0.348
054 073 -88.640    -87.943     -0.697
054 074 -90.110    -88.946     -1.164
054 075 -89.150    -87.394     -1.756
054 076 -90.030    -88.146     -1.884
054 077 -88.780    -86.268     -2.512
054 078 -89.390    -86.722     -2.668
054 079 -87.760    -85.306     -2.454
054 080 -88.170    -85.016     -3.154
054 081 -86.740    -84.536     -2.204
054 082 -86.800    -83.039     -3.761
054 083 -82.630    -81.368     -1.262
054 084 -80.080    -78.351     -1.729
054 085 -75.420    -75.654      0.234
054 086 -72.950    -72.477     -0.473
054 087 -68.180    -69.314      1.134
054 088 -65.580    -66.252      0.672
054 089 -60.350    -62.438      2.088
054 090 -57.600    -59.829      2.229
054 091 -51.750    -55.255      3.505
054 092 -49.110    -52.493      3.383
054 093 -43.490    -46.855      3.365
054 094 -40.170    -44.544      4.374
054 095 -34.650    -37.242      2.592
054 096 -30.830    -33.967      3.137
054 097 -24.980    -27.270      2.290
054 098 -20.830    -23.566      2.736
054 099 -14.750    -17.007      2.257
054 100 -10.480    -14.668      4.188
054 101  -4.330     -7.606      3.276
054 102   0.630     -5.049      5.679
054 103   6.960      2.968      3.992
054 104  11.650      7.244      4.406
054 105  18.400     16.344      2.056
054 106  23.610     23.368      0.242
054 107  30.310     30.171      0.139
054 108  35.890     35.735      0.155
054 109  43.390     41.099      2.291
054 110  48.970     45.101      3.869
054 111  55.880     50.301      5.579
054 112  62.180     54.286      7.894
054 113  69.720     59.780      9.940
054 114  75.850     63.830     12.020
054 115  83.300     70.308     12.992
054 116  89.820     75.033     14.787
054 117  97.590     83.086     14.504
054 118 103.660     87.284     16.376
054 119 111.470     95.482     15.988
054 120 117.640    100.064     17.576
054 121 125.120    109.087     16.033
054 122 131.440    115.546     15.894
054 123 139.440    124.613     14.827
054 124 145.400    131.725     13.675
054 125 154.100    140.696     13.404
054 126 159.670    147.849     11.821
054 127 169.360    157.055     12.305
054 128 176.790    164.771     12.019
054 129 186.020    174.222     11.798
054 130 194.200    182.003     12.197
054 131 203.450    190.321     13.129
054 132 211.780    197.789     13.991
055 053 -23.770    -27.112      3.342
055 054 -32.040    -32.579      0.539
055 055 -36.480    -37.295      0.815
055 056 -43.520    -43.007     -0.513
055 057 -47.050    -46.938     -0.112
055 058 -52.830    -52.420     -0.410
055 059 -55.590    -55.684      0.094
055 060 -60.560    -60.541     -0.019
055 061 -62.690    -62.889      0.199
055 062 -67.250    -66.876     -0.374
055 063 -68.870    -67.973     -0.897
055 064 -73.060    -71.446     -1.614
055 065 -74.470    -71.850     -2.620
055 066 -78.060    -74.932     -3.128
055 067 -78.920    -76.217     -2.703
055 068 -81.920    -80.192     -1.728
055 069 -82.300    -80.906     -1.394
055 070 -84.750    -83.764     -0.986
055 071 -84.690    -84.274     -0.416
055 072 -86.680    -86.649     -0.031
055 073 -86.100    -86.113      0.013
055 074 -87.910    -86.764     -1.146
055 075 -87.080    -85.894     -1.186
055 076 -88.270    -86.437     -1.833
055 077 -87.490    -85.151     -2.339
055 078 -88.300    -85.629     -2.671
055 079 -86.950    -84.419     -2.531
055 080 -87.550    -84.399     -3.151
055 081 -86.390    -83.677     -2.713
055 082 -86.460    -82.928     -3.532
055 083 -82.940    -81.394     -1.546
055 084 -80.590    -78.985     -1.605
055 085 -76.610    -76.921      0.311
055 086 -74.520    -74.464     -0.056
055 087 -70.200    -71.294      1.094
055 088 -67.970    -68.933      0.963
055 089 -63.200    -64.983      1.783
055 090 -60.760    -62.145      1.385
055 091 -55.430    -57.714      2.284
055 092 -53.040    -54.686      1.646
055 093 -48.050    -49.704      1.654
055 094 -44.840    -46.724      1.884
055 095 -39.570    -41.420      1.850
055 096 -36.230    -38.918      2.688
055 097 -30.310    -34.134      3.824
055 098 -27.000    -30.986      3.986
055 099 -21.120    -25.943      4.823
055 100 -17.090    -21.971      4.881
055 101 -11.370    -16.022      4.652
055 102  -6.870    -13.418      6.548
055 103  -0.690     -7.237      6.547
055 104   3.970     -2.615      6.585
055 105  10.400      6.044      4.356
055 106  15.380     12.774      2.606
055 107  22.400     21.558      0.842
055 108  27.270     26.757      0.513
055 109  34.270     32.901      1.369
055 110  39.490     36.860      2.630
055 111  46.670     42.187      4.483
055 112  52.450     45.754      6.696
055 113  59.710     51.814      7.896
055 114  65.800     55.149     10.651
055 115  72.980     61.118     11.862
055 116  79.310     64.722     14.588
055 117  86.840     71.661     15.179
055 118  92.580     74.911     17.669
055 119 100.610     83.858     16.752
055 120 106.310     87.459     18.851
055 121 113.770     96.530     17.240
055 122 120.090    100.734     19.356
055 123 128.300    110.413     17.887
055 124 133.510    115.784     17.726
055 125 141.510    125.626     15.884
055 126 146.940    131.252     15.688
055 127 156.830    141.321     15.509
055 128 164.170    147.792     16.378
055 129 173.710    157.566     16.144
055 130 181.270    164.273     16.997
055 131 190.370    173.980     16.390
055 132 198.800    180.789     18.011
055 133 207.500    190.058     17.442
056 054 -23.560    -24.471      0.911
056 055 -28.650    -29.160      0.510
056 056 -36.440    -35.375     -1.065
056 057 -40.070    -39.276     -0.794
056 058 -47.140    -45.524     -1.616
056 059 -50.290    -48.849     -1.441
056 060 -55.800    -54.661     -1.139
056 061 -58.130    -57.423     -0.707
056 062 -63.170    -62.420     -0.750
056 063 -65.060    -64.225     -0.835
056 064 -69.620    -68.154     -1.466
056 065 -70.810    -68.966     -1.844
056 066 -75.220    -72.100     -3.120
056 067 -76.500    -73.932     -2.568
056 068 -79.700    -78.188     -1.512
056 069 -80.480    -79.471     -1.009
056 070 -83.240    -82.861     -0.379
056 071 -83.500    -83.352     -0.148
056 072 -85.810    -86.339      0.529
056 073 -85.480    -86.467      0.987
056 074 -87.530    -88.008      0.478
056 075 -87.060    -87.272      0.212
056 076 -88.620    -88.125     -0.495
056 077 -88.050    -86.966     -1.084
056 078 -89.000    -87.792     -1.208
056 079 -87.860    -86.562     -1.298
056 080 -88.770    -87.247     -1.523
056 081 -87.860    -86.482     -1.378
056 082 -88.400    -85.805     -2.595
056 083 -84.950    -84.275     -0.675
056 084 -83.220    -81.636     -1.584
056 085 -79.360    -80.008      0.648
056 086 -77.700    -77.211     -0.489
056 087 -73.640    -74.934      1.294
056 088 -71.750    -72.227      0.477
056 089 -67.380    -69.296      1.916
056 090 -65.230    -66.598      1.368
056 091 -60.740    -63.079      2.339
056 092 -58.200    -60.416      2.216
056 093 -53.470    -56.467      2.997
056 094 -50.680    -53.816      3.136
056 095 -45.780    -48.920      3.140
056 096 -42.690    -46.501      3.811
056 097 -37.360    -40.337      2.977
056 098 -34.010    -38.303      4.293
056 099 -28.790    -31.308      2.518
056 100 -24.740    -29.138      4.398
056 101 -18.970    -22.232      3.262
056 102 -15.170    -20.353      5.183
056 103  -8.850    -14.467      5.617
056 104  -4.760    -11.845      7.085
056 105   1.150     -5.205      6.355
056 106   6.060     -0.135      6.195
056 107  12.880      7.981      4.899
056 108  17.550     15.137      2.413
056 109  24.310     21.409      2.901
056 110  29.360     27.244      2.116
056 111  36.300     32.192      4.108
056 112  41.840     35.071      6.769
056 113  48.750     40.409      8.341
056 114  54.420     42.624     11.796
056 115  61.820     48.742     13.078
056 116  67.450     50.776     16.674
056 117  74.670     57.481     17.189
056 118  80.680     60.148     20.532
056 119  88.350     67.871     20.479
056 120  93.950     71.039     22.911
056 121 101.450     79.565     21.885
056 122 107.340     84.130     23.210
056 123 114.950     92.555     22.395
056 124 120.430     98.441     21.989
056 125 128.290    107.676     20.614
056 126 133.580    114.164     19.416
056 127 143.640    123.400     20.240
056 128 150.380    130.735     19.645
056 129 159.690    139.584     20.106
056 130 167.500    147.058     20.442
056 131 176.540    156.250     20.290
056 132 184.390    163.564     20.826
056 133 193.340    172.506     20.834
056 134 201.870    179.751     22.119
057 055 -17.200    -18.323      1.123
057 056 -25.290    -24.360     -0.930
057 057 -29.700    -28.991     -0.709
057 058 -36.710    -34.848     -1.862
057 059 -41.300    -38.893     -2.407
057 060 -47.440    -44.458     -2.982
057 061 -50.420    -48.049     -2.371
057 062 -55.890    -53.248     -2.642
057 063 -58.040    -56.128     -1.912
057 064 -63.050    -60.608     -2.442
057 065 -65.020    -62.631     -2.389
057 066 -69.220    -66.189     -3.031
057 067 -70.820    -68.514     -2.306
057 068 -74.370    -72.942     -1.428
057 069 -75.130    -74.439     -0.691
057 070 -78.440    -78.414     -0.026
057 071 -78.880    -79.365      0.485
057 072 -81.780    -82.462      0.682
057 073 -81.880    -82.927      1.047
057 074 -84.170    -85.679      1.509
057 075 -84.100    -85.485      1.385
057 076 -85.900    -86.343      0.443
057 077 -85.390    -85.905      0.515
057 078 -86.870    -86.564     -0.306
057 079 -85.950    -86.066      0.116
057 080 -87.080    -86.445     -0.635
057 081 -86.530    -86.042     -0.488
057 082 -87.340    -85.890     -1.450
057 083 -84.300    -84.174     -0.126
057 084 -82.850    -82.302     -0.548
057 085 -79.410    -80.245      0.835
057 086 -78.070    -78.172      0.102
057 087 -74.330    -76.027      1.697
057 088 -72.770    -73.722      0.952
057 089 -68.650    -71.277      2.627
057 090 -66.910    -68.622      1.712
057 091 -62.860    -65.597      2.737
057 092 -60.890    -62.795      1.905
057 093 -56.680    -58.891      2.211
057 094 -54.230    -56.412      2.182
057 095 -49.460    -51.641      2.181
057 096 -46.860    -48.903      2.043
057 097 -42.070    -43.854      1.784
057 098 -38.950    -41.147      2.197
057 099 -33.850    -36.186      2.336
057 100 -30.290    -33.668      3.378
057 101 -24.690    -28.906      4.216
057 102 -20.820    -26.608      5.788
057 103 -15.100    -21.152      6.052
057 104 -10.740    -18.950      8.210
057 105  -4.670    -12.534      7.864
057 106  -0.740     -8.554      7.814
057 107   5.270     -0.587      5.857
057 108  10.090      4.431      5.659
057 109  16.640     13.453      3.187
057 110  21.490     18.162      3.328
057 111  28.880     24.750      4.130
057 112  33.300     27.753      5.547
057 113  40.240     33.753      6.487
057 114  45.770     35.245     10.525
057 115  52.820     41.371     11.449
057 116  58.400     43.093     15.307
057 117  65.830     49.459     16.371
057 118  71.200     52.194     19.006
057 119  78.830     58.678     20.152
057 120  83.920     61.587     22.333
057 121  90.970     68.804     22.166
057 122  96.960     71.790     25.170
057 123 104.830     80.501     24.329
057 124 109.260     84.669     24.591
057 125 116.880     93.344     23.536
057 126 122.030     98.598     23.432
057 127 132.220    108.554     23.666
057 128 138.510    115.066     23.444
057 129 147.790    123.941     23.849
057 130 155.220    130.523     24.697
057 131 164.370    140.076     24.294
057 132 172.390    146.592     25.798
057 133 181.130    156.884     24.246
057 134 189.170    163.341     25.829
057 135 198.100    173.980     24.120
058 056 -16.950    -14.961     -1.989
058 057 -21.750    -19.379     -2.371
058 058 -29.560    -26.736     -2.824
058 059 -34.590    -30.698     -3.892
058 060 -41.190    -36.930     -4.260
058 061 -44.890    -40.386     -4.504
058 062 -50.620    -46.035     -4.585
058 063 -53.240    -49.163     -4.077
058 064 -58.460    -54.381     -4.079
058 065 -60.800    -56.936     -3.864
058 066 -65.260    -61.542     -3.718
058 067 -67.230    -64.546     -2.684
058 068 -71.140    -69.562     -1.578
058 069 -72.520    -71.476     -1.044
058 070 -76.030    -75.832     -0.198
058 071 -76.910    -76.988      0.078
058 072 -79.820    -80.849      1.029
058 073 -80.070    -81.364      1.294
058 074 -82.750    -84.559      1.809
058 075 -82.640    -84.703      2.063
058 076 -85.080    -87.338      2.258
058 077 -84.990    -86.756      1.766
058 078 -86.520    -88.229      1.709
058 079 -85.920    -87.532      1.612
058 080 -87.370    -88.575      1.205
058 081 -86.810    -88.074      1.264
058 082 -88.200    -88.119     -0.081
058 083 -85.240    -86.506      1.266
058 084 -84.250    -84.687      0.437
058 085 -81.010    -82.829      1.819
058 086 -80.150    -80.803      0.653
058 087 -76.700    -78.707      2.007
058 088 -75.620    -76.377      0.757
058 089 -71.940    -74.189      2.249
058 090 -70.530    -71.420      0.890
058 091 -66.870    -68.952      2.082
058 092 -65.090    -65.892      0.802
058 093 -61.280    -63.280      2.000
058 094 -58.990    -60.377      1.387
058 095 -54.630    -57.182      2.552
058 096 -52.360    -54.581      2.221
058 097 -47.890    -50.375      2.485
058 098 -44.980    -48.193      3.213
058 099 -40.350    -42.897      2.547
058 100 -36.890    -41.387      4.497
058 101 -31.440    -34.768      3.328
058 102 -28.210    -33.960      5.750
058 103 -22.650    -28.142      5.492
058 104 -18.780    -26.976      8.196
058 105 -12.900    -19.065      6.165
058 106  -8.860    -15.877      7.017
058 107  -2.930     -9.010      6.080
058 108   1.540     -4.916      6.456
058 109   7.540      2.167      5.373
058 110  12.420      7.834      4.586
058 111  18.930     13.616      5.314
058 112  23.940     19.221      4.719
058 113  30.260     23.963      6.297
058 114  35.730     27.179      8.551
058 115  42.860     31.890     10.970
058 116  48.020     33.999     14.021
058 117  54.330     38.922     15.408
058 118  60.310     41.145     19.165
058 119  67.390     46.746     20.644
058 120  73.010     49.206     23.804
058 121  80.080     55.974     24.106
058 122  85.450     58.530     26.920
058 123  93.100     65.380     27.720
058 124  97.350     69.317     28.033
058 125 104.630     77.521     27.109
058 126 109.640     82.354     27.286
058 127 119.930     91.655     28.275
058 128 125.800     98.437     27.363
058 129 135.730    107.212     28.518
058 130 142.500    113.943     28.557
058 131 151.590    122.809     28.781
058 132 159.230    129.824     29.406
058 133 168.010    139.505     28.505
058 134 175.950    146.735     29.215
058 135 184.990    156.306     28.684
058 136 192.530    163.685     28.845
059 057 -10.420     -8.435     -1.985
059 058 -19.350    -14.445     -4.905
059 059 -24.230    -19.460     -4.770
059 060 -31.360    -25.938     -5.422
059 061 -35.860    -30.438     -5.422
059 062 -42.160    -35.926     -6.234
059 063 -45.540    -39.501     -6.039
059 064 -50.870    -44.591     -6.279
059 065 -53.470    -47.506     -5.964
059 066 -58.180    -52.433     -5.747
059 067 -60.530    -56.181     -4.349
059 068 -65.040    -62.129     -2.911
059 069 -66.580    -65.282     -1.298
059 070 -70.470    -69.941     -0.529
059 071 -71.650    -71.834      0.184
059 072 -74.980    -75.795      0.815
059 073 -75.580    -77.231      1.651
059 074 -78.390    -80.499      2.109
059 075 -78.570    -81.109      2.539
059 076 -81.120    -84.190      3.070
059 077 -81.520    -84.651      3.131
059 078 -83.280    -86.529      3.249
059 079 -83.070    -86.572      3.502
059 080 -84.640    -87.228      2.588
059 081 -84.600    -87.329      2.729
059 082 -86.150    -87.694      1.544
059 083 -83.610    -86.121      2.511
059 084 -82.930    -84.916      1.986
059 085 -80.040    -82.874      2.834
059 086 -79.460    -81.507      2.047
059 087 -76.320    -79.216      2.896
059 088 -75.660    -77.533      1.873
059 089 -72.250    -75.055      2.805
059 090 -71.230    -73.054      1.824
059 091 -67.860    -70.448      2.588
059 092 -66.450    -67.976      1.526
059 093 -63.090    -65.447      2.357
059 094 -61.200    -62.327      1.127
059 095 -57.230    -59.626      2.396
059 096 -55.110    -56.317      1.207
059 097 -50.990    -53.048      2.058
059 098 -48.350    -50.119      1.769
059 099 -44.010    -46.204      2.194
059 100 -40.880    -42.935      2.055
059 101 -35.880    -38.792      2.912
059 102 -32.810    -35.911      3.101
059 103 -27.610    -32.669      5.059
059 104 -23.950    -30.354      6.404
059 105 -18.220    -24.141      5.921
059 106 -14.640    -21.306      6.666
059 107  -8.830    -14.369      5.539
059 108  -4.510    -11.569      7.059
059 109   1.560     -5.052      6.612
059 110   5.640     -1.733      7.373
059 111  11.790      5.914      5.876
059 112  16.300      9.713      6.587
059 113  22.670     16.256      6.414
059 114  27.770     18.721      9.049
059 115  34.550     24.848      9.702
059 116  39.310     26.523     12.787
059 117  45.760     31.895     13.865
059 118  51.510     34.700     16.810
059 119  58.740     39.790     18.950
059 120  63.880     42.883     20.997
059 121  70.510     48.275     22.235
059 122  75.810     51.525     24.285
059 123  82.640     57.535     25.105
059 124  87.400     60.985     26.415
059 125  94.540     67.553     26.987
059 126  99.310     71.667     27.643
059 127 109.630     80.389     29.241
059 128 115.100     85.749     29.351
059 129 123.970     94.300     29.670
059 130 131.430    100.545     30.885
059 131 140.330    109.551     30.779
059 132 147.740    116.184     31.556
059 133 156.800    126.008     30.792
059 134 164.120    132.353     31.767
059 135 172.750    142.870     29.880
059 136 180.760    149.038     31.722
059 137 190.300    159.592     30.708
060 058 -10.280     -4.504     -5.776
060 059 -15.720     -9.778     -5.942
060 060 -23.900    -17.391     -6.509
060 061 -29.000    -22.121     -6.879
060 062 -35.890    -28.886     -7.004
060 063 -39.680    -32.806     -6.874
060 064 -45.490    -38.562     -6.928
060 065 -48.460    -41.699     -6.761
060 066 -53.610    -47.044     -6.566
060 067 -56.160    -50.604     -5.556
060 068 -60.690    -56.298     -4.392
060 069 -62.340    -59.491     -2.849
060 070 -66.680    -65.110     -1.570
060 071 -68.230    -67.446     -0.784
060 072 -71.710    -72.148      0.438
060 073 -72.610    -73.683      1.073
060 074 -75.870    -77.869      1.999
060 075 -76.340    -78.979      2.639
060 076 -79.360    -82.561      3.201
060 077 -79.830    -83.219      3.389
060 078 -81.920    -86.188      4.268
060 079 -81.880    -86.844      4.964
060 080 -83.840    -88.428      4.588
060 081 -84.240    -88.585      4.345
060 082 -85.870    -88.859      2.989
060 083 -83.520    -87.754      4.234
060 084 -83.280    -86.399      3.119
060 085 -80.620    -84.801      4.181
060 086 -80.340    -83.309      2.969
060 087 -77.580    -81.507      3.927
060 088 -77.320    -79.662      2.342
060 089 -74.440    -77.695      3.255
060 090 -73.800    -75.478      1.678
060 091 -70.760    -73.615      2.855
060 092 -69.750    -70.736      0.986
060 093 -66.740    -68.784      2.044
060 094 -65.260    -65.371      0.111
060 095 -61.460    -63.426      1.966
060 096 -59.800    -59.773     -0.027
060 097 -55.830    -57.560      1.730
060 098 -53.640    -54.060      0.420
060 099 -49.460    -50.958      1.498
060 100 -46.670    -48.367      1.697
060 101 -41.930    -44.365      2.435
060 102 -38.990    -43.058      4.068
