Z  N   AME2020   Prediction   Difference
050 051 -59.309    -58.778     -0.531
050 052 -64.674    -64.138     -0.536
050 053 -66.773    -65.554     -1.219
050 054 -71.684    -70.334     -1.350
050 055 -72.869    -71.105     -1.764
050 056 -77.039    -73.980     -3.059
050 057 -78.126    -75.439     -2.687
050 058 -81.573    -80.720     -0.852
050 059 -82.408    -82.919      0.511
050 060 -85.253    -87.677      2.424
050 061 -85.570    -87.813      2.242
050 062 -88.075    -89.471      1.396
050 063 -87.982    -89.000      1.018
050 064 -89.959    -92.045      2.086
050 065 -89.624    -91.517      1.893
050 066 -91.133    -93.125      1.992
050 067 -90.271    -91.563      1.293
050 068 -91.509    -92.065      0.556
050 069 -90.024    -90.895      0.871
050 070 -91.243    -91.569      0.327
050 071 -89.466    -90.442      0.976
050 072 -90.067    -90.161      0.094
050 073 -88.343    -89.325      0.982
050 074 -88.434    -88.327     -0.107
050 075 -86.234    -87.908      1.674
050 076 -85.986    -87.175      1.189
050 077 -83.568    -86.376      2.807
050 078 -83.604    -84.784      1.180
050 079 -80.584    -82.581      1.998
050 080 -79.745    -79.865      0.120
050 081 -77.913    -76.484     -1.430
050 082 -76.378    -74.629     -1.750
050 083 -71.285    -70.810     -0.475
050 084 -66.621    -66.914      0.293
050 085 -60.882    -60.729     -0.153
050 086 -56.939    -55.209     -1.730
050 087 -50.513    -49.427     -1.087
050 088 -46.083    -45.137     -0.946
050 089 -39.377    -38.437     -0.939
050 090 -34.829    -33.774     -1.056
050 091 -27.936    -27.847     -0.089
050 092 -23.106    -22.978     -0.127
050 093 -16.427    -15.328     -1.099
050 094 -11.069    -10.515     -0.553
050 095  -3.951     -4.675      0.724
050 096   1.499      0.563      0.936
050 097   8.280      7.924      0.356
050 098  14.085     14.029      0.056
050 099  20.824     21.233     -0.409
050 100  26.553     26.963     -0.409
050 101  33.627     33.893     -0.267
050 102  39.669     39.516      0.154
050 103  46.863     46.182      0.681
050 104  53.223     53.004      0.219
050 105  60.507     61.411     -0.905
050 106  67.270     68.319     -1.049
050 107  74.799     76.668     -1.869
050 108  81.855     82.822     -0.967
050 109  89.619     90.460     -0.841
050 110  96.650     96.844     -0.194
050 111 103.917    104.646     -0.728
050 112 111.050    111.224     -0.174
051 055 -65.774    -68.472      2.698
051 056 -70.253    -72.464      2.211
051 057 -71.962    -74.207      2.244
051 058 -75.799    -78.097      2.298
051 059 -76.890    -76.914      0.024
051 060 -80.445    -80.951      0.505
051 061 -81.183    -80.728     -0.455
051 062 -84.089    -83.469     -0.620
051 063 -84.400    -83.401     -0.999
051 064 -86.772    -86.469     -0.304
051 065 -86.749    -86.380     -0.369
051 066 -88.677    -88.534     -0.143
051 067 -88.096    -88.599      0.503
051 068 -89.899    -89.413     -0.486
051 069 -88.822    -88.831      0.009
051 070 -90.335    -89.193     -1.141
051 071 -88.914    -88.521     -0.393
051 072 -89.885    -88.884     -1.001
051 073 -88.142    -88.003     -0.139
051 074 -88.792    -87.313     -1.479
051 075 -86.707    -86.704     -0.003
051 076 -87.094    -86.168     -0.925
051 077 -84.821    -84.811     -0.010
051 078 -85.014    -84.542     -0.472
051 079 -82.222    -82.798      0.576
051 080 -82.331    -82.830      0.499
051 081 -79.807    -80.417      0.610
051 082 -79.300    -77.940     -1.359
051 083 -74.264    -72.489     -1.774
051 084 -70.515    -70.090     -0.424
051 085 -64.816    -65.011      0.195
051 086 -60.927    -62.114      1.187
051 087 -55.064    -57.187      2.123
051 088 -50.849    -49.694     -1.154
051 089 -44.634    -43.891     -0.743
051 090 -40.133    -39.919     -0.214
051 091 -33.769    -34.188      0.419
051 092 -28.736    -28.742      0.006
051 093 -22.861    -22.830     -0.031
051 094 -17.589    -17.590      0.000
051 095 -11.558    -10.550     -1.009
051 096  -6.557     -6.466     -0.091
051 097   0.409     -0.100      0.509
051 098   5.455      6.152     -0.697
051 099  11.563     13.010     -1.447
051 100  17.433     18.636     -1.203
051 101  24.161     25.212     -1.050
051 102  29.574     31.006     -1.432
051 103  37.010     37.622     -0.612
051 104  42.558     42.324      0.235
051 105  49.479     49.368      0.111
051 106  56.281     55.623      0.658
051 107  63.605     63.071      0.534
051 108  70.306     70.145      0.161
051 109  77.961     78.432     -0.471
051 110  84.998     85.047     -0.049
051 111  92.580     92.785     -0.204
051 112  99.153     99.653     -0.500
051 113 106.796    107.424     -0.628
051 114 113.277    113.258      0.019
051 115 120.911    120.772      0.139
051 116 127.765    126.693      1.072
052 052 -49.274    -62.922     13.648
052 053 -52.721    -61.159      8.439
052 054 -58.902    -62.015      3.114
052 055 -61.278    -61.200     -0.077
052 056 -66.435    -63.372     -3.062
052 057 -68.322    -65.495     -2.827
052 058 -72.493    -70.459     -2.035
052 059 -73.893    -73.938      0.045
052 060 -77.777    -79.409      1.632
052 061 -78.767    -82.077      3.310
052 062 -82.043    -83.770      1.728
052 063 -82.846    -83.186      0.340
052 064 -85.477    -85.719      0.242
052 065 -85.644    -85.275     -0.369
052 066 -88.044    -88.273      0.229
052 067 -88.020    -88.118      0.098
052 068 -89.720    -90.501      0.781
052 069 -89.067    -89.533      0.466
052 070 -90.783    -90.299     -0.484
052 071 -89.740    -88.837     -0.903
052 072 -90.928    -88.930     -1.998
052 073 -89.313    -87.822     -1.491
052 074 -90.406    -88.535     -1.871
052 075 -88.815    -87.416     -1.399
052 076 -89.084    -88.069     -1.015
052 077 -87.470    -87.003     -0.467
052 078 -87.599    -87.638      0.039
052 079 -85.393    -86.055      0.662
052 080 -85.377    -86.136      0.759
052 081 -83.480    -83.924      0.444
052 082 -82.852    -81.878     -0.974
052 083 -78.098    -77.094     -1.004
052 084 -74.650    -73.581     -1.069
052 085 -69.153    -69.149     -0.005
052 086 -65.773    -66.289      0.516
052 087 -60.131    -61.189      1.058
052 088 -56.366    -57.526      1.161
052 089 -50.865    -50.358     -0.507
052 090 -46.647    -47.164      0.517
052 091 -40.852    -42.740      1.888
052 092 -36.831    -36.631     -0.199
052 093 -30.897    -30.779     -0.118
052 094 -26.644    -26.348     -0.296
052 095 -20.723    -21.130      0.407
052 096 -16.038    -16.990      0.952
052 097  -9.937    -10.398      0.461
052 098  -4.880     -5.301      0.421
052 099   1.374      1.384     -0.010
052 100   6.637      7.065     -0.429
052 101  13.154     14.145     -0.991
052 102  18.591     19.538     -0.948
052 103  25.295     26.163     -0.868
052 104  30.967     31.357     -0.390
052 105  37.787     38.548     -0.761
052 106  44.072     44.335     -0.263
052 107  51.125     51.659     -0.534
052 108  57.687     57.704     -0.017
052 109  65.118     66.018     -0.900
052 110  71.538     72.939     -1.401
052 111  79.256     81.115     -1.859
052 112  85.815     87.736     -1.921
052 113  93.652     95.703     -2.050
052 114 100.305    101.620     -1.315
052 115 108.009    109.007     -0.999
052 116 114.407    114.890     -0.483
052 117 122.266    122.160      0.106
052 118 128.971    128.232      0.739
053 057 -61.225    -60.676     -0.549
053 058 -65.755    -65.118     -0.638
053 059 -67.704    -67.103     -0.601
053 060 -71.813    -71.918      0.105
053 061 -73.312    -73.256     -0.055
053 062 -77.055    -77.189      0.133
053 063 -78.186    -78.698      0.512
053 064 -81.548    -81.788      0.240
053 065 -82.256    -81.983     -0.274
053 066 -84.945    -84.117     -0.827
053 067 -85.270    -84.610     -0.660
053 068 -87.251    -86.499     -0.752
053 069 -87.074    -86.942     -0.132
053 070 -88.500    -87.819     -0.681
053 071 -87.693    -87.167     -0.525
053 072 -89.165    -87.693     -1.472
053 073 -88.181    -87.254     -0.928
053 074 -89.209    -87.706     -1.503
053 075 -88.169    -87.299     -0.869
053 076 -88.649    -87.589     -1.060
053 077 -87.258    -86.637     -0.621
053 078 -87.486    -86.955     -0.531
053 079 -85.533    -84.848     -0.685
053 080 -85.626    -85.083     -0.543
053 081 -84.303    -82.834     -1.470
053 082 -83.583    -82.986     -0.597
053 083 -79.404    -79.539      0.136
053 084 -76.408    -76.124     -0.284
053 085 -71.536    -71.518     -0.018
053 086 -68.412    -68.531      0.119
053 087 -63.397    -64.049      0.651
053 088 -60.259    -60.914      0.654
053 089 -54.882    -56.565      1.683
053 090 -51.673    -51.008     -0.665
053 091 -45.914    -44.908     -1.006
053 092 -42.639    -41.227     -1.412
053 093 -36.997    -36.290     -0.708
053 094 -33.036    -31.413     -1.623
053 095 -27.406    -27.032     -0.374
053 096 -22.899    -22.347     -0.552
053 097 -17.193    -17.920      0.728
053 098 -12.354    -12.088     -0.266
053 099  -6.516     -6.213     -0.303
053 100  -1.529     -0.532     -0.996
053 101   4.926      6.170     -1.244
053 102   9.825     11.712     -1.887
053 103  16.204     18.209     -2.005
053 104  21.847     23.760     -1.913
053 105  28.518     29.426     -0.908
053 106  34.194     35.218     -1.024
053 107  41.370     41.851     -0.481
053 108  47.340     47.858     -0.518
053 109  54.358     54.905     -0.546
053 110  60.868     61.094     -0.225
053 111  68.031     68.219     -0.188
053 112  74.664     74.839     -0.175
053 113  82.286     82.680     -0.394
053 114  88.718     89.071     -0.353
053 115  96.057     96.647     -0.590
053 116 102.662    103.109     -0.447
053 117 110.213    110.716     -0.503
053 118 116.908    117.051     -0.144
054 054 -42.910    -46.163      3.253
054 055 -46.873    -47.280      0.407
054 056 -53.312    -50.636     -2.676
054 057 -56.288    -54.239     -2.049
054 058 -61.415    -58.139     -3.275
054 059 -63.648    -61.470     -2.178
054 060 -68.142    -66.238     -1.904
054 061 -69.963    -70.641      0.678
054 062 -73.974    -75.245      1.272
054 063 -75.460    -76.261      0.800
054 064 -79.136    -79.766      0.631
054 065 -80.130    -79.617     -0.513
054 066 -83.271    -82.931     -0.340
054 067 -83.946    -82.708     -1.238
054 068 -86.323    -85.793     -0.530
054 069 -86.512    -85.633     -0.879
054 070 -88.380    -88.155     -0.225
054 071 -87.719    -87.659     -0.060
054 072 -89.652    -88.855     -0.798
054 073 -88.955    -88.480     -0.474
054 074 -90.283    -89.421     -0.862
054 075 -89.373    -88.558     -0.815
054 076 -90.149    -89.298     -0.851
054 077 -88.923    -88.275     -0.648
054 078 -89.425    -89.376     -0.049
054 079 -87.772    -87.477     -0.296
054 080 -88.098    -88.151      0.053
054 081 -86.738    -86.249     -0.489
054 082 -86.789    -86.555     -0.234
054 083 -82.599    -83.338      0.739
054 084 -80.063    -79.689     -0.374
054 085 -75.426    -74.674     -0.753
054 086 -72.916    -72.096     -0.820
054 087 -68.228    -68.221     -0.007
054 088 -65.566    -65.609      0.043
054 089 -60.439    -61.349      0.910
054 090 -57.602    -58.207      0.605
054 091 -51.919    -51.893     -0.026
054 092 -49.150    -47.081     -2.069
054 093 -43.767    -42.958     -0.809
054 094 -40.255    -38.607     -1.648
054 095 -34.896    -33.967     -0.929
054 096 -30.773    -30.149     -0.625
054 097 -25.276    -25.502      0.226
054 098 -20.946    -21.353      0.406
054 099 -15.223    -15.770      0.547
054 100 -10.519     -9.939     -0.580
054 101  -4.907     -4.722     -0.185
054 102   0.339      0.252      0.087
054 103   6.719      7.059     -0.340
054 104  11.742     12.098     -0.355
054 105  18.216     17.870      0.347
054 106  23.759     24.077     -0.318
054 107  30.400     31.759     -1.359
054 108  36.222     37.240     -1.018
054 109  43.373     44.294     -0.921
054 110  49.409     49.850     -0.441
054 111  56.262     57.115     -0.853
054 112  62.677     63.051     -0.374
054 113  70.093     70.609     -0.516
054 114  76.218     77.072     -0.854
054 115  83.498     83.896     -0.398
054 116  89.984     90.036     -0.052
054 117  97.301     97.569     -0.268
054 118 103.817    104.039     -0.222
054 119 111.271    111.917     -0.646
054 120 117.728    118.380     -0.652
054 121 125.253    125.919     -0.665
054 122 131.798    132.330     -0.532
054 123 139.739    139.887     -0.147
054 124 145.788    146.002     -0.215
054 125 153.461    153.570     -0.109
054 126 159.989    159.802      0.187
055 060 -60.997    -63.395      2.399
055 061 -63.269    -66.002      2.733
055 062 -67.706    -69.302      1.596
055 063 -69.503    -70.383      0.880
055 064 -73.574    -73.781      0.207
055 065 -75.121    -74.835     -0.286
055 066 -78.564    -78.307     -0.256
055 067 -79.577    -78.837     -0.739
055 068 -82.429    -81.428     -1.001
055 069 -82.915    -81.687     -1.228
055 070 -85.192    -84.318     -0.875
055 071 -85.213    -85.267      0.054
055 072 -87.020    -87.612      0.592
055 073 -86.495    -87.208      0.713
055 074 -88.156    -87.828     -0.328
055 075 -87.382    -87.450      0.068
055 076 -88.456    -87.962     -0.494
055 077 -87.695    -87.710      0.015
055 078 -88.401    -88.402      0.001
055 079 -87.021    -86.652     -0.369
055 080 -87.559    -87.204     -0.355
055 081 -86.504    -84.898     -1.606
055 082 -86.487    -85.710     -0.777
055 083 -82.974    -82.332     -0.642
055 084 -80.675    -81.666      0.991
055 085 -76.709    -76.663     -0.046
055 086 -74.556    -74.195     -0.361
055 087 -70.305    -69.741     -0.564
055 088 -67.988    -67.434     -0.555
055 089 -63.351    -62.848     -0.503
055 090 -60.794    -60.777     -0.018
055 091 -55.684    -55.588     -0.096
055 092 -53.113    -52.257     -0.856
055 093 -48.301    -47.320     -0.982
055 094 -44.987    -44.390     -0.597
055 095 -39.855    -40.184      0.329
055 096 -36.295    -37.157      0.861
055 097 -30.877    -33.278      2.402
055 098 -27.055    -27.673      0.617
055 099 -21.705    -22.810      1.105
055 100 -17.386    -17.805      0.420
055 101 -12.028    -11.802     -0.226
055 102  -7.024     -5.949     -1.075
055 103  -0.879     -0.562     -0.317
055 104   3.931      4.734     -0.803
055 105  10.362     10.375     -0.014
055 106  15.436     15.028      0.408
055 107  22.079     22.553     -0.474
055 108  27.454     28.514     -1.060
055 109  34.293     34.998     -0.705
055 110  40.074     40.850     -0.777
055 111  47.030     47.570     -0.540
055 112  53.031     53.551     -0.519
055 113  60.030     60.398     -0.368
055 114  66.148     66.744     -0.596
055 115  73.202     73.593     -0.390
055 116  79.348     79.267      0.081
055 117  86.315     85.845      0.470
055 118  92.759     91.664      1.095
055 119 100.495     99.011      1.485
055 120 106.485    105.591      0.894
055 121 113.930    113.404      0.526
055 122 120.275    120.008      0.267
055 123 127.859    128.080     -0.221
055 124 133.777    134.733     -0.956
055 125 141.069    142.777     -1.709
055 126 147.276    149.262     -1.986
056 056 -36.865    -39.714      2.849
056 057 -40.968    -42.436      1.468
056 058 -47.537    -45.840     -1.697
056 059 -50.919    -49.607     -1.313
056 060 -56.242    -53.737     -2.505
056 061 -58.689    -57.883     -0.807
056 062 -63.571    -62.501     -1.070
056 063 -65.631    -66.075      0.445
056 064 -70.097    -71.042      0.944
056 065 -71.455    -71.427     -0.027
056 066 -75.728    -76.434      0.706
056 067 -77.165    -76.141     -1.024
056 068 -80.236    -80.018     -0.218
056 069 -81.121    -79.952     -1.169
056 070 -83.780    -83.541     -0.239
056 071 -84.091    -83.327     -0.764
056 072 -86.220    -86.762      0.542
056 073 -85.967    -87.054      1.087
056 074 -87.837    -87.988      0.151
056 075 -87.418    -87.567      0.149
056 076 -88.841    -88.701     -0.140
056 077 -88.287    -88.155     -0.132
056 078 -89.166    -89.830      0.664
056 079 -87.956    -88.084      0.128
056 080 -88.790    -89.054      0.264
056 081 -87.963    -87.245     -0.718
056 082 -88.472    -87.832     -0.640
056 083 -85.027    -85.719      0.692
056 084 -83.324    -85.537      2.213
056 085 -79.509    -81.204      1.694
056 086 -77.772    -78.273      0.501
056 087 -73.801    -73.703     -0.098
056 088 -71.811    -71.217     -0.594
056 089 -67.666    -67.366     -0.300
056 090 -65.294    -64.642     -0.652
056 091 -60.944    -60.629     -0.315
056 092 -58.319    -58.740      0.421
056 093 -53.860    -54.373      0.512
056 094 -50.790    -49.668     -1.123
056 095 -46.087    -45.218     -0.869
056 096 -42.821    -42.133     -0.688
056 097 -37.819    -38.060      0.241
056 098 -34.146    -34.707      0.560
056 099 -29.096    -29.445      0.349
056 100 -25.010    -25.149      0.138
056 101 -19.454    -19.973      0.519
056 102 -15.241    -14.326     -0.915
056 103  -9.364     -7.636     -1.728
056 104  -4.789     -4.393     -0.396
056 105   1.108     -0.158      1.265
056 106   6.367      3.825      2.542
056 107  12.734     11.641      1.093
056 108  17.905     17.300      0.605
056 109  24.692     25.183     -0.491
056 110  30.028     30.496     -0.468
056 111  36.729     37.502     -0.773
056 112  42.434     42.959     -0.524
056 113  49.146     50.083     -0.937
056 114  54.894     55.657     -0.763
056 115  61.772     62.574     -0.802
056 116  67.787     68.111     -0.324
056 117  74.629     74.842     -0.213
056 118  80.883     80.111      0.772
056 119  88.277     87.184      1.093
056 120  94.123     92.641      1.482
056 121 101.628    100.122      1.506
056 122 107.473    106.401      1.073
056 123 115.174    114.292      0.882
056 124 120.630    120.852     -0.221
056 125 127.734    128.875     -1.141
056 126 133.908    135.494     -1.586
057 062 -56.406    -58.702      2.296
057 063 -58.730    -59.485      0.756
057 064 -63.612    -63.960      0.347
057 065 -65.737    -65.493     -0.244
057 066 -69.853    -69.464     -0.389
057 067 -71.575    -71.175     -0.400
057 068 -74.974    -73.805     -1.169
057 069 -76.124    -74.510     -1.614
057 070 -79.034    -77.818     -1.217
057 071 -79.571    -79.307     -0.264
057 072 -82.322    -82.335      0.013
057 073 -82.486    -82.813      0.327
057 074 -84.645    -85.986      1.340
057 075 -84.569    -86.130      1.561
057 076 -86.243    -87.052      0.809
057 077 -85.713    -86.811      1.098
057 078 -87.085    -87.395      0.310
057 079 -86.167    -86.354      0.187
057 080 -87.157    -87.010     -0.147
057 081 -86.720    -85.459     -1.261
057 082 -87.493    -86.312     -1.181
057 083 -84.451    -83.716     -0.736
057 084 -83.025    -83.624      0.599
057 085 -79.640    -80.415      0.775
057 086 -78.242    -79.953      1.710
057 087 -74.582    -75.408      0.826
057 088 -72.894    -73.180      0.286
057 089 -68.892    -68.621     -0.272
057 090 -67.034    -66.529     -0.504
057 091 -63.107    -62.306     -0.801
057 092 -61.012    -60.439     -0.573
057 093 -57.025    -57.354      0.329
057 094 -54.409    -54.916      0.507
057 095 -49.826    -51.110      1.283
057 096 -47.040    -48.281      1.241
057 097 -42.427    -44.014      1.587
057 098 -39.093    -40.059      0.967
057 099 -34.235    -35.029      0.794
057 100 -30.433    -30.952      0.519
057 101 -25.025    -25.558      0.533
057 102 -21.104    -21.496      0.392
057 103 -15.579    -14.946     -0.634
057 104 -10.916     -8.275     -2.640
057 105  -4.967     -4.297     -0.670
057 106  -0.485     -1.860      1.375
057 107   5.453      3.886      1.567
057 108  10.574      9.922      0.652
057 109  16.735     17.264     -0.529
057 110  22.149     22.745     -0.596
057 111  28.620     29.210     -0.590
057 112  34.050     34.852     -0.803
057 113  40.729     41.240     -0.511
057 114  46.299     46.946     -0.647
057 115  53.097     53.491     -0.394
057 116  58.643     58.994     -0.351
057 117  65.244     65.314     -0.070
057 118  71.518     71.147      0.370
057 119  78.414     77.822      0.592
057 120  84.142     83.648      0.494
057 121  91.085     90.489      0.596
057 122  96.833     96.313      0.520
057 123 104.148    103.527      0.622
057 124 109.620    109.614      0.006
057 125 116.564    116.882     -0.319
057 126 122.444    123.037     -0.592
058 058 -30.520    -35.822      5.302
058 059 -35.252    -38.002      2.750
058 060 -41.760    -41.545     -0.216
058 061 -45.555    -45.078     -0.477
058 062 -51.132    -49.552     -1.579
058 063 -53.833    -53.924      0.092
058 064 -58.941    -59.151      0.209
058 065 -61.430    -62.767      1.337
058 066 -65.850    -68.711      2.861
058 067 -67.921    -67.616     -0.305
058 068 -71.692    -71.907      0.215
058 069 -73.225    -71.458     -1.767
058 070 -76.602    -75.603     -0.999
058 071 -77.569    -76.020     -1.550
058 072 -80.353    -80.423      0.070
058 073 -80.674    -81.695      1.021
058 074 -83.205    -85.351      2.146
058 075 -83.156    -85.496      2.340
058 076 -85.410    -86.172      0.762
058 077 -85.342    -85.910      0.568
058 078 -86.741    -87.165      0.424
058 079 -86.073    -85.744     -0.329
058 080 -87.445    -87.617      0.173
058 081 -86.988    -86.165     -0.823
058 082 -88.357    -87.893     -0.464
058 083 -85.382    -85.386      0.005
058 084 -84.425    -85.793      1.368
058 085 -81.243    -82.883      1.640
058 086 -80.340    -81.403      1.063
058 087 -76.978    -77.051      0.073
058 088 -75.829    -75.592     -0.237
058 089 -72.193    -72.465      0.272
058 090 -70.638    -70.288     -0.350
058 091 -67.123    -66.658     -0.466
058 092 -65.206    -65.880      0.674
058 093 -61.589    -63.027      1.438
058 094 -59.139    -59.860      0.721
058 095 -54.988    -54.640     -0.348
058 096 -52.527    -52.401     -0.126
058 097 -48.256    -48.476      0.220
058 098 -45.140    -45.408      0.268
058 099 -40.692    -40.292     -0.400
058 100 -37.047    -36.549     -0.498
058 101 -31.973    -31.377     -0.596
058 102 -28.276    -28.129     -0.148
058 103 -23.040    -22.987     -0.053
058 104 -18.833    -17.942     -0.891
058 105 -13.276    -12.249     -1.027
058 106  -8.665     -8.061     -0.604
058 107  -2.846     -2.209     -0.637
058 108   1.987      2.005     -0.018
058 109   8.012      7.688      0.324
058 110  13.122     12.817      0.305
058 111  19.453     19.739     -0.286
058 112  24.697     24.749     -0.052
058 113  30.866     31.537     -0.671
058 114  36.321     36.645     -0.324
058 115  42.976     43.529     -0.553
058 116  48.327     48.508     -0.182
058 117  54.550     55.168     -0.619
058 118  60.699     60.331      0.368
058 119  67.606     67.012      0.594
058 120  73.211     72.509      0.703
058 121  80.216     79.375      0.841
058 122  85.494     84.845      0.649
058 123  92.630     91.891      0.738
058 124  97.755     97.495      0.260
058 125 104.228    104.765     -0.537
058 126 110.046    110.568     -0.522
059 066 -58.801    -58.856      0.055
059 067 -61.300    -61.697      0.398
059 068 -65.693    -65.941      0.248
059 069 -67.375    -67.403      0.028
059 070 -71.123    -70.241     -0.882
059 071 -72.405    -72.273     -0.132
059 072 -75.605    -75.336     -0.268
059 073 -76.291    -76.456      0.166
059 074 -78.981    -79.355      0.374
059 075 -79.190    -79.812      0.622
059 076 -81.599    -83.008      1.410
059 077 -81.965    -83.588      1.623
059 078 -83.597    -85.551      1.954
059 079 -83.313    -84.748      1.435
059 080 -84.784    -85.755      0.971
059 081 -84.855    -84.671     -0.185
059 082 -86.373    -85.760     -0.613
059 083 -83.835    -83.466     -0.369
059 084 -83.198    -83.332      0.134
059 085 -80.346    -80.463      0.117
059 086 -79.721    -80.477      0.757
059 087 -76.701    -77.535      0.833
059 088 -75.906    -76.222      0.317
059 089 -72.617    -72.293     -0.324
059 090 -71.463    -71.652      0.189
059 091 -68.194    -67.905     -0.289
059 092 -66.628    -66.847      0.219
059 093 -63.415    -63.923      0.507
059 094 -61.357    -61.683      0.326
059 095 -57.581    -58.612      1.031
059 096 -55.292    -56.883      1.591
059 097 -51.418    -53.394      1.976
059 098 -48.566    -49.810      1.243
059 099 -44.446    -44.702      0.256
059 100 -41.063    -40.865     -0.199
059 101 -36.456    -35.698     -0.758
059 102 -33.015    -32.024     -0.992
059 103 -27.952    -27.175     -0.777
059 104 -24.266    -23.503     -0.763
059 105 -18.568    -18.714      0.145
059 106 -14.647    -14.111     -0.535
059 107  -8.910     -8.788     -0.123
059 108  -4.340     -4.166     -0.173
059 109   1.612      1.242      0.371
059 110   6.344      6.341      0.003
059 111  12.387     12.245      0.142
059 112  17.196     17.326     -0.129
059 113  23.269     23.643     -0.375
059 114  28.438     29.027     -0.589
059 115  34.758     35.292     -0.533
059 116  39.825     40.859     -1.034
059 117  45.989     47.087     -1.097
059 118  51.860     52.410     -0.550
059 119  58.776     58.488      0.288
059 120  64.074     63.993      0.081
059 121  70.549     70.592     -0.043
059 122  75.754     76.413     -0.659
059 123  82.858     83.103     -0.246
059 124  87.811     88.761     -0.950
059 125  94.049     95.627     -1.578
059 126  99.723    101.415     -1.693
060 061 -29.727    -31.323      1.595
060 062 -36.452    -35.332     -1.120
060 063 -40.370    -38.489     -1.881
060 064 -46.003    -44.081     -1.922
060 065 -49.128    -48.596     -0.532
060 066 -54.111    -53.876     -0.235
060 067 -56.789    -57.189      0.399
060 068 -61.217    -60.366     -0.851
060 069 -63.101    -61.769     -1.333
060 070 -67.253    -65.371     -1.882
060 071 -68.896    -66.393     -2.503
060 072 -72.268    -70.410     -1.858
060 073 -73.239    -72.194     -1.045
060 074 -76.400    -76.915      0.515
060 075 -76.898    -78.266      1.368
060 076 -79.797    -81.620      1.823
060 077 -80.240    -82.142      1.903
060 078 -82.186    -83.447      1.261
060 079 -82.079    -82.691      0.613
060 080 -83.941    -84.803      0.861
060 081 -84.441    -83.456     -0.985
060 082 -86.076    -85.577     -0.499
060 083 -83.693    -83.372     -0.321
060 084 -83.500    -84.078      0.578
060 085 -80.892    -81.684      0.792
060 086 -80.581    -82.060      1.480
060 087 -77.916    -78.210      0.294
060 088 -77.562    -77.306     -0.256
060 089 -74.806    -73.278     -1.528
060 090 -74.006    -73.408     -0.598
060 091 -71.086    -71.348      0.262
060 092 -69.901    -71.037      1.136
060 093 -67.043    -67.959      0.916
060 094 -65.378    -65.422      0.044
060 095 -61.764    -61.706     -0.058
060 096 -59.926    -58.583     -1.343
060 097 -56.153    -55.790     -0.363
060 098 -53.784    -53.554     -0.230
060 099 -49.858    -49.526     -0.333
060 100 -46.864    -46.798     -0.066
060 101 -42.371    -42.299     -0.072
060 102 -39.183    -39.448      0.265
060 103 -34.488    -34.311     -0.177
060 104 -30.781    -31.042      0.260
060 105 -25.528    -26.389      0.860
060 106 -21.742    -22.839      1.097
060 107 -16.395    -16.424      0.029
060 108 -11.912    -12.161      0.249
060 109  -6.295     -5.706     -0.589
060 110  -1.844     -1.281     -0.563
060 111   4.031      4.835     -0.804
060 112   8.643      8.907     -0.264
060 113  14.409     15.484     -1.076
060 114  19.448     19.087      0.360
060 115  25.580     25.890     -0.309
060 116  30.440     30.664     -0.224
060 117  36.564     37.213     -0.649
060 118  42.143     42.008      0.135
060 119  48.851     48.344      0.506
060 120  53.679     53.229      0.450
060 121  60.177     59.780      0.397
060 122  65.301     64.911      0.390
060 123  71.955     71.996     -0.041
060 124  76.942     77.199     -0.257
060 125  83.113     84.064     -0.951
060 126  88.512     89.620     -1.108
061 068 -54.438    -54.933      0.495
061 069 -56.559    -56.809      0.250
061 070 -60.960    -60.205     -0.755
061 071 -62.723    -62.517     -0.206
061 072 -66.393    -66.182     -0.211
061 073 -67.620    -67.854      0.234
061 074 -71.227    -70.913     -0.314
061 075 -72.159    -72.057     -0.102
061 076 -74.999    -74.790     -0.209
061 077 -75.693    -75.938      0.244
061 078 -77.793    -78.756      0.963
061 079 -78.105    -79.225      1.119
061 080 -80.408    -82.430      2.022
061 081 -81.331    -80.893     -0.438
061 082 -83.233    -82.725     -0.508
061 083 -81.206    -80.227     -0.979
061 084 -81.275    -80.550     -0.725
061 085 -78.867    -78.009     -0.859
061 086 -78.943    -78.132     -0.812
061 087 -76.642    -76.136     -0.507
061 088 -76.576    -76.428     -0.148
061 089 -74.291    -73.536     -0.755
061 090 -73.796    -73.319     -0.477
061 091 -71.264    -71.363      0.099
061 092 -70.509    -70.916      0.407
061 093 -67.913    -67.981      0.068
061 094 -66.490    -66.618      0.127
061 095 -63.297    -63.885      0.588
061 096 -61.717    -61.994      0.277
061 097 -58.336    -58.390      0.054
061 098 -56.206    -55.885     -0.321
061 099 -52.604    -52.527     -0.077
061 100 -49.914    -49.566     -0.348
061 101 -45.844    -45.389     -0.455
061 102 -43.003    -42.111     -0.892
061 103 -38.551    -37.894     -0.657
061 104 -35.090    -34.522     -0.569
061 105 -30.074    -30.839      0.765
061 106 -26.524    -27.363      0.839
061 107 -21.374    -22.558      1.184
061 108 -17.269    -18.160      0.891
061 109 -12.027    -12.292      0.266
061 110  -7.669     -7.238     -0.430
061 111  -1.987     -1.452     -0.535
061 112   2.507      3.034     -0.526
061 113   8.129      8.020      0.109
061 114  12.852     12.248      0.604
061 115  18.949     19.118     -0.169
061 116  23.742     23.367      0.375
061 117  29.750     29.540      0.210
061 118  34.889     34.872      0.018
